FIPS,State,County,PopChangeRate1819,PopChangeRate1019,TotalPopEst2019,NetMigrationRate1019,NaturalChangeRate1019,Net_International_Migration_Rate_2010_2019,PopChangeRate0010,NetMigrationRate0010,NaturalChangeRate0010,Immigration_Rate_2000_2010,PopDensity2010,Under18Pct2010,Age65AndOlderPct2010,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,NonHispanicWhitePopChangeRate0010,NonHispanicBlackPopChangeRate0010,NonHispanicAsianPopChangeRate0010,NonHispanicNativeAmericanPopChangeRate0010,HispanicPopChangeRate0010,MultipleRacePopChangeRate0010,WhiteNonHispanicNum2010,BlackNonHispanicNum2010,AsianNonHispanicNum2010,NativeAmericanNonHispanicNum2010,HispanicNum2010,MultipleRaceNum2010,ForeignBornPct,ForeignBornEuropePct,ForeignBornMexPct,NonEnglishHHPct,Ed1LessThanHSPct,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,AvgHHSize,FemaleHHPct,HH65PlusAlonePct,OwnHomePct,ForeignBornNum,TotalPopACS,ForeignBornAfricaPct,Ed3SomeCollegeNum,Ed2HSDiplomaOnlyNum,Ed1LessThanHSNum,TotalPop25Plus,Ed5CollegePlusNum,TotalOccHU,ForeignBornAsiaPct,Ed4AssocDegreeNum,ForeignBornEuropeNum,NonEnglishHHNum,HH65PlusAloneNum,OwnHomeNum,FemaleHHNum,TotalHH,ForeignBornCentralSouthAmPct,ForeignBornCentralSouthAmNum,ForeignBornCaribPct,ForeignBornCaribNum,ForeignBornAfricaNum,ForeignBornAsiaNum,ForeignBornMexNum,LandAreaSQMiles2010,Age65AndOlderNum2010,TotalPop2010,Under18Num2010,Net_International_Migration_2000_2010,NaturalChangeNum0010,NetMigrationNum0010,TotalPopEst2012,TotalPopEst2013,TotalPopEst2010,TotalPopEst2014,TotalPopEst2011,Net_International_Migration_2010_2019,NaturalChange1019,TotalPopEst2015,TotalPopEst2016,TotalPopEst2017,NetMigration1019,TotalPopEst2018,TotalPopEstBase2010
13171,GA,Lamar,0.612,4.446,19077,4.747,-0.301,1.221,15.11,8.48,2.01,0.315152272,99.82,21.12,13.58,65.20,30.69,0.37,0.19,1.86,1.67,11.79,16.96,15.25,-19.05,98.26,115.49,11943,5621,68,34,341,306,2.019065981,0.589117395,0.348114824,0,12.95289855,39.43511199,23.15546772,8.629776021,15.82674572,2.69,12.14967662,12.85802279,69.24853711,377,18672,0.064267352,2812,4789,1573,12144,1922,6494,0.449871465,1048,110,0,835,4497,789,6494,0.664095973,124,0.251713796,47,12,84,65,183.50,2487,18317,3869,50.5,322,1359,18030,17929,18265,18189,18160,223,-55,18236,18484,18600,867,18961,18311
13173,GA,Lanier,0.657,3.157,10423,-1.207,4.365,0.455,39.18,13.56,5.97,0.487436496,54.40,27.47,10.95,68.46,23.49,1.00,0.38,4.57,2.34,34.69,28.29,288.46,8.57,265.87,171.26,6899,2367,101,38,461,236,1.387283237,0.048169557,0.105973025,0,20.02919708,37.8540146,16.51094891,9.138686131,16.46715328,2.71,11.03931072,11.09316101,64.40495423,144,10380,0.048169557,1131,2593,1372,6850,1128,3714,0,626,5,0,412,2392,410,3714,0.98265896,102,0.308285164,32,5,0,11,185.26,1104,10078,2768,35.5,435,987.5,10466,10412,10104,10369,10482,46,441,10269,10430,10425,-122,10355,10077
13175,GA,Laurens,0.444,-1.732,47546,-3.377,1.645,0.126,7.93,3.30,4.56,0.646546928,60.00,25.76,14.21,59.71,35.65,0.99,0.18,2.36,1.19,2.56,12.01,32.41,8.75,116.07,113.70,28920,17268,478,87,1143,577,1.778293429,0.092817213,0.244699926,0.425854626,14.10252371,43.12360188,17.57774347,8.963735467,16.23239548,2.71,18.17757555,12.60646366,64.19904329,843,47405,0.160320641,5579,13687,4476,31739,5152,17142,0.966142812,2845,44,73,2161,11005,3116,17142,0.326969729,155,0.185634427,88,76,458,116,807.30,6884,48434,12475,290.5,2049,1484.5,47842,47733,48384,47569,47891,61,796,47486,47279,47376,-1634,47336,48435
13177,GA,Lee,0.81,5.554,29992,0.89,4.663,0.426,14.30,22.00,7.90,1.001693002,79.54,28.04,8.32,75.81,18.51,2.15,0.23,1.98,1.37,6.19,37.04,192.79,10.00,86.67,130.36,21453,5239,609,66,560,387,3.65398956,0.349128873,0.162700834,0.625855662,9.143566405,29.77347952,23.93462971,11.76561854,25.38270583,2.78,13.8861725,8.429493448,72.75572071,1078,29502,0.494881703,4628,5757,1768,19336,4908,10226,2.216798861,2275,103,64,862,7440,1420,10226,0.511829707,151,0.010168802,3,146,654,48,355.78,2354,28298,7935,248.5,1961,5457,28708,29039,28414,29122,28578,121,1325,29173,29184,29410,253,29751,28295
13179,GA,Liberty,1.368,-2.119,61435,-17.588,15.469,3.574,2.99,-11.04,17.11,-1.231981363,129.55,30.24,6.26,42.69,41.00,1.86,0.45,9.71,4.66,-0.58,-0.03,12.25,2.87,22.64,42.65,27085,26018,1182,287,6159,2960,5.727884725,1.173613262,0.678087662,2.465403449,9.300884457,31.55033519,29.39271027,11.48104332,18.27502676,2.53,19.43368107,5.182031084,45.72705983,3514,61349,0.627557091,10435,11201,3302,35502,6488,23485,1.390405712,4076,720,579,1217,10739,4564,23485,1.607198161,986,0.666677534,409,385,853,416,489.80,3971,63453,19191,-761.5,10576,-6821,64412,62341,62765,64091,65179,2243,9709,61611,61473,61619,-11039,60606,63585
13181,GA,Lincoln,-0.05,-0.615,7921,0.928,-1.543,0.364,-4.22,-4.88,-1.01,-0.113977205,38.01,20.65,17.46,65.05,32.04,0.40,0.34,1.23,0.94,-2.26,-10.33,357.14,-10.00,20.99,59.57,5201,2562,32,27,98,75,0.929226069,0.190936864,0.649185336,0.201438849,17.85218598,39.67730743,18.80638446,7.807078418,15.85704372,2.23,12.43165468,18.41726619,74.99280576,73,7856,0,1084,2287,1029,5764,914,3475,0,450,15,7,640,2606,432,3475,0.738289206,58,0,0,0,0,51,210.38,1396,7996,1651,-9.5,-84,-407,7764,7734,7970,7644,7872,29,-123,7722,7855,7856,74,7925,7996
13183,GA,Long,2.451,34.205,19559,23.974,10.231,1.612,40.37,16.13,9.08,3.206364513,36.13,30.55,7.29,58.70,24.48,0.76,0.53,12.29,3.39,27.15,45.78,89.66,20.63,104.37,153.89,8491,3541,110,76,1778,490,5.467579713,0.577787289,3.520222555,1.878841089,12.34420352,34.73621308,28.02629332,7.452620796,17.44066928,3.26,16.52326602,4.460052678,69.09569798,1022,18692,0,3283,4069,1446,11714,2043,5695,0.663385406,873,108,107,254,3935,941,5695,3.889364434,727,0.230044939,43,0,124,658,400.29,1055,14464,4419,332.5,941.5,1672.5,15994,16484,14574,17029,15088,235,1491,17658,18372,18780,3494,19091,14344
13185,GA,Lowndes,0.943,7.035,117406,0.74,6.295,1.626,18.58,9.06,9.67,0.304210138,220.20,24.69,9.79,56.06,35.53,1.43,0.28,4.80,2.12,9.36,24.69,44.40,0.00,114.06,89.98,61234,38815,1561,305,5238,2312,3.449949724,0.61370965,0.47328456,0.717019524,13.36240438,31.40700935,20.49655699,9.421662335,25.31236694,2.69,16.20076547,9.580446684,52.31577927,3980,115364,0.085815332,13960,21391,9101,68109,17240,41282,1.345307028,6417,708,296,3955,21597,6688,41282,1.089594674,1257,0.184632988,213,99,1552,546,496.07,10693,109233,26970,280.5,8914.5,8356.5,114071,112883,109689,113506,111479,1783,6905,113342,114360,115404,812,116309,109248
13187,GA,Lumpkin,2.161,10.99,33610,9.993,0.997,-0.05,42.59,25.40,5.90,1.588160557,105.91,20.83,12.66,91.83,1.03,0.44,0.56,4.49,1.81,41.99,1.31,77.33,-15.66,84.62,68.63,27519,310,133,167,1344,543,3.904079995,0.993765817,0.947472378,0.872947277,15.24709801,30.35215752,21.1637361,6.837439389,26.39956899,2.67,10.14693172,12.2039758,70.66551426,1265,32402,0,4321,6197,3113,20417,5390,11570,0.685142892,1396,322,101,1412,8176,1174,11570,1.530769706,496,0.342571446,111,0,222,307,282.93,3794,29966,6241,337.5,1254.5,5398.5,30686,30873,30282,31120,30457,-15,302,31285,31415,32801,3026,32899,29953
13189,GA,McDuffie,-1.022,-2.252,21312,-4.476,2.224,-0.399,3.03,-0.65,3.77,0.223329729,84.96,26.05,13.59,56.27,39.59,0.34,0.26,2.17,1.39,-3.79,9.51,8.82,47.37,67.25,87.65,12310,8661,74,56,475,304,2.507573992,0.354229783,0.587275693,1.287869496,16.61943893,41.64069141,19.64437518,8.075942193,14.01955228,2.59,20.40966515,9.934993254,61.26579173,538,21455,0.261011419,2773,5878,2346,14116,1979,8153,0.638545794,1140,76,105,810,4995,1664,8153,0.955488231,205,0.177114892,38,56,137,126,257.46,2972,21875,5698,47.5,802.5,-138.5,21630,21499,21803,21524,21614,-87,485,21462,21456,21511,-976,21532,21867
13191,GA,McIntosh,0.391,0.468,14378,1.013,-0.545,-0.042,32.14,1.04,2.85,0.059371575,33.78,21.47,17.29,60.81,35.81,0.31,0.32,1.58,1.23,31.92,29.24,40.63,15.00,129.29,88.30,8716,5132,45,46,227,177,1.608579089,0.035275857,0.028220686,0.198609732,14.83223297,37.3790359,21.39820928,8.772723162,17.61779868,2.33,12.95928501,14.23369745,79.75835816,228,14174,0,2366,4133,1640,11057,1948,6042,0.867786087,970,5,12,860,4819,783,6042,0.338648229,48,0.155213772,22,0,123,4,424.30,2478,14333,3078,6.5,311.5,114,13883,14027,14311,14064,14223,-6,-78,14031,14057,14080,145,14322,14330
13193,GA,Macon,-1.619,-11.594,12947,-10.597,-0.997,0.498,4.73,-7.02,1.99,1.012477718,36.79,22.07,12.39,33.66,60.39,1.29,0.13,3.58,0.98,-4.30,6.78,131.71,-26.92,44.78,36.79,4961,8902,190,19,527,145,2.051860203,0,0.744081173,1.000851789,26.40915293,34.77485043,24.19439488,5.857037892,8.764563871,2.4,19.22913118,13.82027257,63.99063032,273,13305,0,2305,3313,2516,9527,835,4696,0.481022172,558,0,47,649,3005,903,4696,1.322810973,176,0.187899286,25,0,64,99,400.64,1827,14740,3253,142,279.5,-984.5,14301,13976,14645,13819,14454,73,-146,13688,13478,13254,-1552,13160,14743
13195,GA,Madison,0.803,5.912,29880,4.583,1.329,0.751,9.29,6.31,3.79,0.899224806,99.61,24.45,13.35,85.73,8.25,0.62,0.22,4.05,1.25,6.13,7.16,147.14,43.18,124.65,37.11,24106,2320,173,63,1139,351,3.018687111,0.390170443,0.660551715,1.489203276,16.84618057,39.76770735,17.9480816,6.904253735,18.53377674,2.7,13.43075205,9.810126582,74.71146687,882,29218,0.143747005,3616,8012,3394,20147,3734,10744,0.417550825,1391,114,160,1054,8027,1443,10744,1.940584571,567,0.047915668,14,42,122,193,282.31,3754,28120,6874,232,978.5,1627.5,28070,28202,28212,28362,28174,212,375,28419,28856,29295,1293,29642,28167
13197,GA,Marion,-0.167,-4.37,8359,-5.549,1.178,0.378,22.37,-5.99,3.42,3.025455557,23.89,23.98,13.90,58.34,32.45,0.88,0.46,6.52,1.59,21.95,17.72,1000.00,81.82,38.01,37.62,5100,2837,77,40,570,139,3.237666034,0.296489564,1.114800759,0,22.17448777,35.49239921,21.29874422,7.61731659,13.41705221,2.45,13.29225352,13.87910798,78.40375587,273,8432,0,1289,2148,1342,6052,812,3408,0.09487666,461,25,0,473,2672,453,3408,2.371916509,200,0,0,0,8,94,366.00,1215,8742,2096,217.5,246,-430.5,8672,8580,8741,8632,8701,33,103,8558,8468,8403,-485,8373,8738
13199,GA,Meriwether,0.346,-2.984,21167,-2.603,-0.38,0.032,-2.41,-1.49,2.38,0.159815325,43.88,23.69,15.76,57.32,39.03,0.64,0.30,1.58,1.19,0.21,-9.34,171.15,-5.63,81.68,63.75,12606,8583,141,67,347,262,0.94285985,0.099497773,0.521178812,0,20.28349646,39.77050287,24.11069862,5.433682079,10.40161998,2.58,22.48167929,11.42715191,68.48838654,199,21106,0,3572,5892,3005,14815,1541,8051,0.208471525,805,21,0,920,5514,1810,8051,0.521178812,110,0,0,0,44,110,501.22,3467,21992,5210,36,537,-335.5,21335,21217,21818,21208,21598,7,-83,21173,21074,21021,-568,21094,21978
13201,GA,Miller,0.598,-6.767,5718,-4.875,-1.891,0.082,-4.04,-3.51,1.15,0.236183278,21.69,23.44,18.33,69.18,27.71,0.38,0.23,1.52,1.16,-4.91,-8.02,1050.00,27.27,111.36,238.10,4237,1697,23,14,93,71,0.483843097,0.345602212,0,0,17.40082745,36.50523242,21.92747627,10.17279143,13.99367243,2.4,16.54522075,15.77368195,65.49507072,28,5787,0,901,1500,715,4109,575,2333,0,418,20,0,368,1528,386,2333,0,0,0,0,0,0,0,282.42,1123,6125,1436,15,73,-223,6004,5899,6133,5944,6071,5,-116,5848,5874,5813,-299,5684,6127
13205,GA,Mitchell,-1.229,-6.974,21863,-8.008,1.034,0.345,-1.81,-5.07,4.31,0.926350928,45.89,24.84,13.14,46.36,47.60,0.51,0.26,4.37,0.98,-7.25,-2.08,96.72,46.34,109.37,37.50,10894,11185,120,60,1028,231,2.814242043,0.035964755,1.825211293,0.964670509,22.79020933,39.52359079,20.27035895,7.70391758,9.711923355,2.5,24.15434728,14.95865698,62.18992734,626,22244,0,3089,6023,3473,15239,1480,7982,0.256248876,1174,8,77,1194,4964,1928,7982,2.202841216,490,0.305700414,68,0,57,406,512.08,3087,23498,5836,222,1032,-1216,23086,22992,23502,22715,23400,81,243,22449,22455,22317,-1882,22135,23501
13207,GA,Monroe,0.273,5.344,27578,5.527,-0.183,-0.118,21.45,14.74,2.90,1.058467742,66.78,22.53,13.89,72.29,23.65,0.79,0.24,2.02,1.04,26.08,3.89,182.43,-4.48,90.39,71.43,19101,6249,209,64,535,276,2.981119576,0.474770895,0.64038865,1.229508197,14.31794334,33.28436516,19.28121721,6.311647429,26.80482686,2.67,9.590163934,14.64139344,79.14959016,810,27171,0.651429833,3675,6344,2729,19060,5109,9760,0.791284826,1203,129,120,1429,7725,936,9760,0.743439697,202,0.257627618,70,177,215,174,395.66,3669,26424,5953,231,633.5,3217.5,26373,26619,26179,26667,26344,-31,-48,26708,26905,27163,1447,27503,26167
13209,GA,Montgomery,0.044,0.306,9172,-1.159,1.465,0.394,10.31,3.52,4.56,1.760991013,38.09,22.84,12.86,67.35,26.00,0.28,0.07,5.26,1.09,8.09,5.38,62.50,0.00,77.12,94.12,6144,2372,26,6,480,99,5.078383749,0.452638552,2.605431663,4.003874718,18.26014913,38.07787904,19.46975973,8.185584093,16.006628,2.66,14.59476913,11.81788828,69.16370681,460,9058,0.110399647,1175,2298,1102,6035,966,3097,0.872157209,494,41,124,366,2142,452,3097,3.058070214,277,0.143519541,13,10,79,236,239.52,1173,9123,2084,145,375.5,290,8887,8957,9144,8982,9030,36,134,8942,8985,9024,-106,9168,9181
13211,GA,Morgan,2.363,7.681,19276,7.039,0.642,-0.034,15.60,17.36,4.52,0.843474342,51.44,24.84,15.52,71.71,23.50,0.59,0.25,2.76,1.29,20.67,-4.24,107.84,114.29,99.19,67.39,12814,4199,106,45,494,231,1.977630086,0.399848706,1.285999892,0.273696341,12.3400936,36.0374415,22.61310452,8.315132605,20.69422777,2.64,12.54681648,11.20714492,73.23537885,366,18507,0.18371427,2899,4620,1582,12820,2653,6942,0.021613444,1066,74,19,778,5084,871,6942,1.285999892,238,0.086453774,16,34,4,238,347.35,2774,17868,4439,131,702,2696.5,17809,17682,17901,17896,17907,-6,115,17948,18107,18373,1260,18831,17871
13213,GA,Murray,0.383,1.424,40096,-1.472,2.896,0.531,8.55,1.86,9.06,1.537959006,115.04,26.87,10.82,84.96,0.53,0.28,0.24,13.01,1.59,-0.66,10.99,23.60,0.00,156.93,95.05,33666,212,110,94,5154,630,7.15184775,0.133420602,5.034739704,2.189781022,29.26755562,37.44192196,17.90125789,5.322403959,10.06686057,2.74,11.66492875,10.62217588,69.62113312,2841,39724,0,4739,9912,7748,26473,2665,14385,0.17621589,1409,53,315,1528,10015,1678,14385,6.175108247,2453,0.654516162,260,0,70,2000,344.47,4286,39628,10648,565,3327.5,685,39311,39178,39533,39215,39365,210,1145,39430,39347,39803,-582,39943,39628
13215,GA,Muscogee,0.824,2.443,195769,-2.923,5.365,2.497,1.93,-1.98,6.64,0.888844797,877.53,25.59,11.63,43.65,44.83,2.14,0.32,6.38,3.04,-8.58,5.45,45.61,-3.07,44.65,65.56,82890,85119,4061,599,12110,5768,5.341296318,0.943603472,0.721879646,1.575062879,11.95287122,27.36410757,25.72262291,9.200808551,25.75958975,2.59,18.4265864,11.03643536,48.016053,10455,195739,0.199755797,32704,34791,15197,127141,32751,72759,1.807508979,11698,1847,1146,8030,34936,13407,72759,1.934719192,3787,0.3862286,756,391,3538,1413,216.39,22082,189885,48598,1657.5,12373.5,-3688,198965,203225,191101,200563,195271,4772,10253,198702,196219,193836,-5585,194169,190570
13217,GA,Newton,2.123,11.596,111744,6.962,4.634,0.483,61.22,47.16,13.35,0.870666582,367.27,28.89,9.83,52.02,40.39,0.88,0.20,4.64,2.08,13.02,194.89,98.42,51.91,300.61,243.16,51995,40371,881,199,4635,2083,6.012268803,0.339566428,1.448940127,1.212923443,13.36836635,33.77894554,25.63521395,7.446439915,19.77103424,2.88,18.93403209,7.050624021,67.62656005,6498,108079,0.404333867,17757,23398,9260,69268,13695,37018,0.813293979,5158,367,449,2610,25034,7009,37018,2.12159624,2293,2.175260689,2351,437,879,1566,272.16,9830,99958,28873,546.5,8379,29600,100956,102040,100133,103441,100444,484,4640,104884,106499,107846,6971,109421,99967
13219,GA,Oconee,2.032,22.339,40280,19.28,3.058,1.017,25.10,22.40,6.96,1.487980212,178.02,28.36,10.91,86.28,4.91,3.10,0.09,4.38,1.38,22.47,-2.60,172.39,-22.50,72.39,97.38,28306,1610,1016,31,1436,452,6.574530578,0.951956362,1.258785272,1.996573046,5.465838509,19.31476658,15.7403326,7.13283911,52.3462232,2.82,9.729568651,9.938165835,82.93228041,2507,38132,0.464177069,3928,4820,1364,24955,13063,13423,2.91880835,1780,363,268,1334,11132,1306,13423,2.032413721,775,0.060316794,23,177,1113,480,184.29,3578,32808,9303,385,1800,5795,33514,34077,32925,35072,33264,335,1007,35853,36929,38122,6348,39478,32831
13221,GA,Oglethorpe,1.187,2.416,15259,1.322,1.094,0.362,17.92,9.67,3.47,0.374369483,33.94,23.86,14.19,76.71,17.16,0.44,0.22,3.66,1.91,16.42,3.27,116.67,50.00,213.79,165.42,11429,2557,65,33,546,284,0.951041457,0.261201527,0,0.106175898,20.26125095,38.87299771,15.39855072,8.400076278,17.06712433,2.62,11.71474075,15.14776146,77.1898779,142,14931,0,1615,4077,2125,10488,1790,5651,0.046882325,881,39,6,856,4362,662,5651,0.515705579,77,0,0,0,7,0,439.01,2114,14899,3555,47.5,440,1226.5,14509,14423,14899,14541,14708,54,163,14732,14712,14874,197,15080,14881
13223,GA,Paulding,2.813,18.084,168667,11.718,6.366,0.346,74.25,50.98,16.14,0.611856527,455.85,30.28,7.18,75.00,16.73,0.87,0.25,5.10,2.31,45.84,322.61,281.79,66.51,419.60,247.10,106739,23810,1237,353,7264,3287,5.442828093,0.713905835,0.997340842,0.288936003,10.63031346,32.88520499,24.9417272,8.898087878,22.64466647,2.99,13.27979887,7.032026867,75.77252857,8699,159825,0.877835132,25788,34001,10991,103393,23413,53299,0.877209448,9200,1141,154,3748,40386,7078,53299,1.81698733,2904,1.043641483,1668,1403,1402,1594,312.22,10220,142324,43094,508,13396.5,42329,144738,146753,142837,148532,143606,494,9093,151649,155246,159509,16737,164053,142397
13225,GA,Peach,0.669,-1.116,27546,-2.717,1.601,0.657,17.01,8.59,6.09,2.25587533,184.30,22.82,11.42,45.13,45.67,0.80,0.21,6.82,1.53,7.25,18.40,188.31,-10.61,89.38,113.57,12499,12647,222,59,1890,425,5.489040339,0.298397495,3.761282004,0.749802684,17.01188455,29.8245614,23.33333333,9.281267685,20.54895303,2.49,19.83030781,13.13141279,65.39068666,1490,27145,0.036839197,4123,5270,3006,17670,3631,10136,0.769939215,1640,81,76,1331,6628,2010,10136,4.247559403,1153,0,0,10,209,1021,150.27,3164,27695,6320,538.5,1454,2051,27765,27162,27857,27142,27786,183,446,26970,26885,26961,-757,27363,27807
13227,GA,Pickens,1.802,10.718,32591,11.299,-0.581,0.166,28.06,30.33,3.98,0.779514779,126.83,22.55,16.33,94.47,1.01,0.40,0.23,2.78,1.17,26.97,1.71,126.92,-17.86,75.37,78.76,27802,297,118,69,819,345,2.274827158,0.334533406,0.455602638,0.733063701,14.66905971,31.48310278,22.22903169,8.470495535,23.14831028,2.62,8.94843276,11.86383552,75.90158409,714,31387,0.015930162,5078,7192,3351,22844,5288,11868,0.414184216,1935,105,87,1408,9008,1062,11868,1.092809125,343,0.02548826,8,5,130,143,232.06,4805,29431,6637,182.5,931.5,7101,29260,29387,29436,29807,29390,49,-171,30136,30652,31541,3326,32014,29404
13229,GA,Pierce,0.397,3.455,19465,1.472,1.982,-0.191,19.97,14.62,5.23,0.948923704,59.27,26.10,14.03,84.55,8.77,0.31,0.37,4.73,1.38,18.14,-2.66,132.00,105.88,148.46,127.19,15860,1646,58,70,887,259,2.368831169,0.425974026,1.802597403,0.468217934,16.61009104,42.76346243,18.90911896,9.157537417,12.55979016,2.71,19.15437003,9.477866061,77.48297389,456,19250,0,2451,5543,2153,12962,1628,7048,0.01038961,1187,82,33,668,5461,1350,7048,1.916883117,369,0.015584416,3,0,2,347,316.49,2631,18758,4896,149,821.5,2295,18905,19017,18815,19010,18774,-36,373,19094,19104,19197,277,19388,18760
13231,GA,Pike,1.689,5.803,18962,5.764,0.039,0.05,30.55,24.75,4.55,0.17684769,82.69,27.07,12.29,86.78,10.21,0.31,0.29,1.08,1.35,36.62,-9.61,7.84,79.31,15.57,208.97,15506,1825,55,52,193,241,1.75697059,0.360124407,0.523817319,0,11.83683283,41.78554255,22.24715499,7.052412246,17.07805738,2.94,8.009116067,12.27413316,83.96548917,322,18327,0.038195013,2776,5214,1477,12478,2131,6143,0.572925192,880,66,0,754,5158,492,6143,0.556555901,102,0.13095433,24,7,105,96,216.09,2196,17869,4838,24,617.5,3358.5,17770,17774,17922,17765,17785,9,7,17925,17897,18204,1033,18647,17873
13233,GA,Polk,0.631,2.566,42613,0.672,1.894,0.359,8.78,4.85,6.37,3.595002357,133.65,26.63,13.35,73.52,12.42,0.65,0.18,11.78,1.83,2.72,1.52,128.81,7.35,67.24,110.25,30492,5150,270,73,4885,759,6.843562088,0.22191467,3.641309535,2.746375848,21.2298629,37.87774101,20.28437398,6.887523183,13.72049893,2.77,14.79585051,13.08019683,64.58305626,2868,41908,0,5578,10416,5838,27499,3773,15038,0.455760237,1894,93,413,1967,9712,2225,15038,6.153956285,2579,0.011930896,5,0,191,1526,310.33,5535,41475,11046,1372.5,2431.5,1851.5,41101,40977,41547,40879,41281,149,787,41207,41555,41818,279,42346,41495
13235,GA,Pulaski,0.514,-6.951,11137,-5.414,-1.537,-0.167,25.26,3.31,0.65,2.030036251,48.23,21.47,15.67,62.40,31.71,0.86,0.25,3.87,1.02,26.33,17.21,221.88,42.86,72.22,55.70,7494,3808,103,30,465,123,1.604850214,0.089158345,0.436875892,0.48820179,18.93639957,36.77087076,22.88896874,8.252485328,13.1512756,2.62,17.62950909,13.50691619,64.27990236,180,11216,0.427960057,1911,3070,1581,8349,1098,3687,0.347717546,689,10,18,498,2370,650,3687,0.633024251,71,0.062410842,7,48,39,49,249.03,1882,12010,2578,196,63,320,11699,11563,11969,11509,11839,-20,-184,11395,11288,11181,-648,11080,11999
13237,GA,Putnam,1.37,4.379,22119,4.54,-0.16,0.203,12.79,5.58,3.83,2.25655729,61.57,21.68,18.12,66.09,25.91,0.50,0.13,6.35,1.22,12.45,-1.89,-14.40,-25.00,230.96,49.13,14024,5497,107,27,1347,258,3.798810567,1.230925269,1.512147895,0.123083809,12.41155097,37.59163639,19.78071014,6.846433353,23.36966915,2.41,13.52802954,12.54335907,77.01689605,824,21691,0.110644968,3103,5897,1947,15687,3666,8937,0.313494076,1074,267,11,1121,6883,1209,8937,1.714997003,372,0.101424554,22,24,68,328,344.64,3845,21218,4601,425,721.5,1050.5,21133,21280,21191,21143,21240,43,-34,21307,21515,21692,962,21820,21218
13239,GA,Quitman,1.726,-8.479,2299,-6.529,-1.951,-0.159,-3.27,-1.31,2.41,1.309707242,16.62,20.45,22.05,50.34,47.67,0.08,0.12,1.35,0.44,-6.37,-1.24,100.00,-40.00,161.54,-21.43,1265,1198,2,3,34,11,6.422018349,0.174748799,0,2.375296912,35.32763533,35.44159544,19.14529915,3.01994302,7.065527066,2.72,24.2280285,16.98337292,70.19002375,147,2289,0.218435998,336,622,620,1755,124,842,4.98034076,53,4,20,143,591,204,842,0.436871997,10,0.436871997,10,5,114,0,151.24,554,2513,514,34,62.5,-34,2406,2367,2512,2285,2453,-4,-49,2275,2320,2333,-164,2260,2510
13241,GA,Rabun,1.661,5.284,17137,8.282,-2.998,0.283,8.15,9.86,0.71,3.221632382,43.99,21.07,21.25,88.89,0.88,0.70,0.33,7.99,1.55,3.17,22.03,100.00,6.00,90.48,93.85,14468,144,114,53,1301,252,5.364974467,0.895163713,3.304295584,2.701891324,15.22646711,33.07601418,21.05553367,6.467113037,24.174872,2.43,9.006304413,14.51516061,74.25697989,893,16645,0.00600781,2673,4199,1933,12695,3069,6662,0.708921598,821,149,180,967,4947,600,6662,3.694803244,615,0,0,1,118,550,369.99,3459,16276,3429,485.5,107,1486.5,16304,16184,16277,16158,16257,46,-488,16223,16465,16545,1348,16857,16273
13243,GA,Randolph,-0.499,-11.607,6778,-10.824,-0.782,-0.078,-0.92,-7.89,0.41,0.572494532,18.03,22.39,17.83,36.03,61.50,0.29,0.06,1.54,0.78,-7.79,2.99,83.33,-81.48,29.35,76.47,2781,4747,22,5,119,60,0.301161623,0.114728238,0.186433386,0,25.48015365,35.76611182,21.78830559,6.679470764,10.28595817,2.66,23.93262828,14.21856639,57.18762241,21,6973,0,1021,1676,1194,4686,482,2553,0,313,8,0,363,1460,611,2553,0.186433386,13,0,0,0,0,13,428.24,1376,7719,1728,44.5,32,-613,7308,7201,7668,7314,7567,-6,-60,7150,7155,6969,-830,6812,7721
13245,GA,Richmond,0.422,0.698,202518,-3.767,4.464,1.263,0.39,-5.92,6.57,0.312708284,618.36,24.59,11.32,38.01,53.54,1.63,0.28,4.09,2.61,-14.01,8.91,11.16,12.65,48.01,47.20,76236,107365,3278,570,8207,5230,3.749281652,0.494917068,0.51126568,1.385154062,15.85816656,31.37394519,22.73395246,8.621055343,21.41288045,2.69,21.9929972,11.85294118,52.64285714,7568,201852,0.258605315,30012,41418,20935,132014,28268,71400,1.652200622,11381,999,989,8463,37587,15703,71400,0.906604839,1830,0.349265799,705,522,3335,1032,324.33,22712,200549,49305,624,13120,-11818,201742,201335,201115,201287,200568,2540,8978,201451,201949,201673,-7575,201667,200594
13247,GA,Rockdale,0.432,6.493,90896,3.119,3.374,0.655,21.54,13.06,8.28,4.622193315,656.55,26.89,10.64,40.87,45.76,1.76,0.21,9.46,2.15,-31.67,207.78,11.87,7.83,92.80,106.32,34826,38996,1498,179,8063,1828,9.931228195,0.381198658,2.988285386,3.497876175,11.24661247,31.47696477,21.47865854,9.473238482,26.32452575,2.86,18.65104904,8.305444716,66.35989188,8910,89717,0.402376361,12681,18584,6640,59040,15542,31076,1.378779941,5593,342,1087,2581,20622,5796,31076,4.166434455,3738,3.449736393,3095,361,1237,2681,129.79,9066,85215,22914,3269,5856,9239,85427,86480,85354,87164,85409,559,2880,88354,88987,89843,2662,90505,85169
