"Notes"	"State"	"State Code"	"Month Day, Year"	"Month Day, Year Code"	Avg Daily Max Air Temperature (F)	Record Count for Daily Max Air Temp (F)	Min Temp for Daily Max Air Temp (F)	Max Temp for Daily Max Air Temp (F)	Avg Daily Min Air Temperature (F)	Record Count for Daily Min Air Temp (F)	Min Temp for Daily Min Air Temp (F)	Max Temp for Daily Min Air Temp (F)	Avg Daily Max Heat Index (F)	Record Count for Daily Max Heat Index (F)	Min for Daily Max Heat Index (F)	Max for Daily Max Heat Index (F)
	"Indiana"	"18"	"Apr 08, 2011"	"2011/04/08"	69.98	637	48.30	83.60	51.51	637	40.00	59.60	83.30	63	82.10	86.30
	"Indiana"	"18"	"Apr 09, 2011"	"2011/04/09"	73.59	637	65.50	87.40	51.07	637	40.80	65.20	86.48	57	82.50	91.40
	"Indiana"	"18"	"Apr 10, 2011"	"2011/04/10"	84.95	637	81.70	88.40	60.19	637	52.30	66.10	88.24	637	84.20	92.30
	"Indiana"	"18"	"Apr 11, 2011"	"2011/04/11"	71.77	637	68.70	74.60	52.81	637	45.70	56.90	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 12, 2011"	"2011/04/12"	59.40	637	53.00	65.00	42.80	637	36.30	49.50	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 13, 2011"	"2011/04/13"	63.41	637	60.20	68.30	38.87	637	32.30	42.80	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 14, 2011"	"2011/04/14"	66.43	637	54.20	70.60	44.32	637	37.40	48.00	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 15, 2011"	"2011/04/15"	66.73	637	57.70	71.20	42.51	637	33.40	49.30	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 16, 2011"	"2011/04/16"	55.58	637	52.80	58.60	40.12	637	36.90	42.50	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 17, 2011"	"2011/04/17"	59.49	637	45.90	69.90	37.21	637	32.90	40.20	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 18, 2011"	"2011/04/18"	62.78	637	42.50	73.30	45.25	637	31.90	51.20	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 19, 2011"	"2011/04/19"	72.82	637	39.40	87.70	48.10	637	33.00	64.10	87.80	278	82.80	93.10
	"Indiana"	"18"	"Apr 20, 2011"	"2011/04/20"	65.08	637	46.60	72.60	42.22	637	32.20	51.20	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 21, 2011"	"2011/04/21"	55.56	637	51.20	62.30	39.12	637	32.80	47.70	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 22, 2011"	"2011/04/22"	68.46	637	50.60	82.80	44.91	637	38.00	53.00	83.17	19	82.20	85.00
	"Indiana"	"18"	"Apr 23, 2011"	"2011/04/23"	73.20	637	68.60	79.10	56.07	637	49.20	66.10	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 24, 2011"	"2011/04/24"	64.25	637	59.70	72.90	52.25	637	45.60	62.80	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 25, 2011"	"2011/04/25"	69.29	637	55.00	77.00	57.08	637	48.20	65.70	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 26, 2011"	"2011/04/26"	73.52	637	67.70	79.00	60.59	637	49.60	67.70	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 27, 2011"	"2011/04/27"	67.62	637	53.60	72.90	52.60	637	46.60	60.40	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 28, 2011"	"2011/04/28"	58.54	637	48.50	67.40	44.70	637	40.30	48.40	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 29, 2011"	"2011/04/29"	61.59	637	55.90	71.00	43.60	637	38.70	49.70	Missing	0	Missing	Missing
	"Indiana"	"18"	"Apr 30, 2011"	"2011/04/30"	71.50	637	61.60	77.20	45.45	637	38.60	48.90	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 01, 2011"	"2011/05/01"	74.18	637	67.10	77.10	53.32	637	48.80	58.40	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 02, 2011"	"2011/05/02"	57.88	637	53.70	65.20	46.72	637	42.00	50.50	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 03, 2011"	"2011/05/03"	54.82	637	47.90	61.30	44.05	637	38.80	46.60	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 04, 2011"	"2011/05/04"	54.04	637	51.40	57.20	41.23	637	37.90	43.80	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 05, 2011"	"2011/05/05"	62.70	637	60.70	64.70	39.67	637	35.00	42.70	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 06, 2011"	"2011/05/06"	66.60	637	63.20	69.40	47.73	637	43.20	50.80	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 07, 2011"	"2011/05/07"	66.42	637	60.20	74.70	51.22	637	47.00	54.20	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 08, 2011"	"2011/05/08"	74.41	637	68.30	81.30	53.01	637	47.90	60.20	81.98	24	81.50	83.10
	"Indiana"	"18"	"May 09, 2011"	"2011/05/09"	75.61	637	67.00	87.30	53.61	637	45.40	61.90	87.65	83	82.90	95.60
	"Indiana"	"18"	"May 10, 2011"	"2011/05/10"	86.19	637	76.90	91.30	58.58	637	49.90	66.80	92.96	629	82.40	99.00
	"Indiana"	"18"	"May 11, 2011"	"2011/05/11"	89.03	637	79.90	92.80	67.73	637	56.50	70.50	98.23	636	85.10	101.60
	"Indiana"	"18"	"May 12, 2011"	"2011/05/12"	84.38	637	81.50	86.90	69.53	637	63.10	71.50	88.83	637	85.50	92.90
	"Indiana"	"18"	"May 13, 2011"	"2011/05/13"	79.76	637	76.50	82.30	65.27	637	51.10	68.60	82.74	278	81.60	83.60
	"Indiana"	"18"	"May 14, 2011"	"2011/05/14"	69.96	637	58.50	74.00	56.76	637	48.50	63.60	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 15, 2011"	"2011/05/15"	57.30	637	48.80	63.60	46.27	637	41.40	53.40	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 16, 2011"	"2011/05/16"	56.46	637	51.40	61.30	43.45	637	36.60	49.70	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 17, 2011"	"2011/05/17"	54.69	637	51.90	58.90	42.73	637	37.90	47.30	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 18, 2011"	"2011/05/18"	62.16	637	57.80	68.10	49.91	637	45.30	51.50	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 19, 2011"	"2011/05/19"	66.93	637	61.50	71.20	54.10	637	48.90	56.00	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 20, 2011"	"2011/05/20"	75.98	637	72.00	80.50	57.41	637	52.70	60.20	82.50	2	82.30	82.70
	"Indiana"	"18"	"May 21, 2011"	"2011/05/21"	81.70	637	76.70	84.80	60.76	637	58.40	64.00	85.09	537	81.30	89.80
	"Indiana"	"18"	"May 22, 2011"	"2011/05/22"	83.71	637	80.10	86.60	66.24	637	63.40	69.10	87.18	637	81.40	91.90
	"Indiana"	"18"	"May 23, 2011"	"2011/05/23"	83.19	637	78.50	85.90	67.49	637	63.70	69.50	86.97	602	81.20	93.30
	"Indiana"	"18"	"May 24, 2011"	"2011/05/24"	79.93	637	72.10	83.50	65.31	637	56.30	68.50	83.08	394	80.80	86.50
	"Indiana"	"18"	"May 25, 2011"	"2011/05/25"	81.30	637	74.80	85.40	65.29	637	54.10	70.50	85.11	492	81.60	91.60
	"Indiana"	"18"	"May 26, 2011"	"2011/05/26"	70.97	637	60.60	73.60	54.21	637	46.30	60.60	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 27, 2011"	"2011/05/27"	66.43	637	60.20	71.10	52.34	637	45.60	58.40	Missing	0	Missing	Missing
	"Indiana"	"18"	"May 28, 2011"	"2011/05/28"	75.70	637	71.20	83.10	56.41	637	53.50	60.10	84.70	35	82.80	88.20
	"Indiana"	"18"	"May 29, 2011"	"2011/05/29"	85.58	637	79.50	89.10	63.82	637	54.00	70.90	90.59	626	83.60	96.70
	"Indiana"	"18"	"May 30, 2011"	"2011/05/30"	90.89	637	88.70	92.70	68.37	637	65.20	72.50	98.50	637	95.80	103.40
	"Indiana"	"18"	"May 31, 2011"	"2011/05/31"	89.96	637	87.80	91.80	71.09	637	65.50	75.00	98.30	637	93.40	102.60
	"Indiana"	"18"	"Jun 01, 2011"	"2011/06/01"	82.45	637	75.10	88.50	64.55	637	55.00	71.40	83.67	521	79.70	92.70
	"Indiana"	"18"	"Jun 02, 2011"	"2011/06/02"	80.81	637	70.20	87.50	58.41	637	49.90	64.30	83.07	453	80.10	92.80
	"Indiana"	"18"	"Jun 03, 2011"	"2011/06/03"	82.61	637	76.50	92.30	61.73	637	53.00	68.20	86.95	498	80.50	109.40
	"Indiana"	"18"	"Jun 04, 2011"	"2011/06/04"	92.74	637	85.60	96.30	64.43	637	58.80	73.50	103.82	637	92.90	108.80
	"Indiana"	"18"	"Jun 05, 2011"	"2011/06/05"	86.86	637	80.40	90.00	70.88	637	62.20	74.80	91.08	637	81.70	98.40
	"Indiana"	"18"	"Jun 06, 2011"	"2011/06/06"	89.30	637	85.00	93.10	68.04	637	60.90	72.30	97.15	637	89.40	102.20
	"Indiana"	"18"	"Jun 07, 2011"	"2011/06/07"	92.90	637	89.80	95.60	71.37	637	66.70	74.60	102.89	637	99.70	106.50
	"Indiana"	"18"	"Jun 08, 2011"	"2011/06/08"	91.80	637	88.90	94.50	72.19	637	69.20	74.60	101.60	637	97.60	104.30
	"Indiana"	"18"	"Jun 09, 2011"	"2011/06/09"	82.64	637	77.60	89.70	69.52	637	59.10	73.20	87.27	617	82.90	98.40
	"Indiana"	"18"	"Jun 10, 2011"	"2011/06/10"	86.38	637	79.40	90.80	66.39	637	57.00	70.30	91.87	635	83.60	98.10
	"Indiana"	"18"	"Jun 11, 2011"	"2011/06/11"	82.71	637	73.60	88.60	67.27	637	54.80	73.10	87.95	532	82.30	96.50
	"Indiana"	"18"	"Jun 12, 2011"	"2011/06/12"	73.40	637	63.60	83.80	56.52	637	50.00	64.90	84.05	95	81.70	87.70
	"Indiana"	"18"	"Jun 13, 2011"	"2011/06/13"	73.27	637	70.20	80.30	53.46	637	50.70	58.90	81.50	2	81.40	81.60
	"Indiana"	"18"	"Jun 14, 2011"	"2011/06/14"	75.86	637	71.30	79.50	55.78	637	50.10	61.40	Missing	0	Missing	Missing
	"Indiana"	"18"	"Jun 15, 2011"	"2011/06/15"	79.38	637	67.00	88.90	58.10	637	51.40	66.80	88.86	257	82.30	96.90
	"Indiana"	"18"	"Jun 16, 2011"	"2011/06/16"	80.69	637	70.80	87.10	62.67	637	58.90	66.90	83.21	426	80.70	88.50
	"Indiana"	"18"	"Jun 17, 2011"	"2011/06/17"	87.47	637	80.90	90.10	64.81	637	60.30	69.50	94.01	637	83.20	101.00
	"Indiana"	"18"	"Jun 18, 2011"	"2011/06/18"	83.25	637	79.40	86.80	70.30	637	65.60	72.70	88.18	613	82.80	97.00
	"Indiana"	"18"	"Jun 19, 2011"	"2011/06/19"	83.43	637	78.20	90.80	67.73	637	64.70	71.90	88.01	591	82.00	103.10
	"Indiana"	"18"	"Jun 20, 2011"	"2011/06/20"	84.60	637	75.50	89.60	69.53	637	64.10	75.20	93.12	594	83.90	101.10
	"Indiana"	"18"	"Jun 21, 2011"	"2011/06/21"	86.86	637	84.40	89.10	71.72	637	66.90	74.10	94.52	637	91.50	98.60
	"Indiana"	"18"	"Jun 22, 2011"	"2011/06/22"	79.52	637	74.60	84.00	66.88	637	61.80	71.50	84.48	278	82.00	88.10
	"Indiana"	"18"	"Jun 23, 2011"	"2011/06/23"	74.51	637	68.90	82.60	63.25	637	61.40	68.50	83.72	70	82.20	85.40
	"Indiana"	"18"	"Jun 24, 2011"	"2011/06/24"	73.54	637	67.90	80.30	62.04	637	59.50	65.50	82.45	2	82.40	82.50
	"Indiana"	"18"	"Jun 25, 2011"	"2011/06/25"	77.69	637	74.80	82.80	61.67	637	57.20	65.80	84.76	21	82.80	89.60
	"Indiana"	"18"	"Jun 26, 2011"	"2011/06/26"	79.35	637	71.80	86.30	62.37	637	57.10	72.30	89.13	227	82.70	98.40
	"Indiana"	"18"	"Jun 27, 2011"	"2011/06/27"	84.84	637	80.90	89.10	63.58	637	57.80	73.20	91.54	637	84.30	105.70
	"Indiana"	"18"	"Jun 28, 2011"	"2011/06/28"	79.26	637	73.20	85.60	62.71	637	56.40	68.00	85.34	262	81.50	91.60
	"Indiana"	"18"	"Jun 29, 2011"	"2011/06/29"	79.51	637	74.10	83.80	59.38	637	52.90	64.30	82.69	252	81.20	87.20
	"Indiana"	"18"	"Jun 30, 2011"	"2011/06/30"	85.20	637	82.10	87.90	63.85	637	59.40	66.50	88.39	637	84.20	94.60
	"Indiana"	"18"	"Jul 01, 2011"	"2011/07/01"	88.23	637	83.70	91.00	66.78	637	62.90	72.10	97.94	637	93.60	104.40
	"Indiana"	"18"	"Jul 02, 2011"	"2011/07/02"	90.53	637	86.50	94.10	73.18	637	70.70	75.30	106.70	637	97.80	117.50
	"Indiana"	"18"	"Jul 03, 2011"	"2011/07/03"	89.00	637	81.20	93.20	71.75	637	63.50	77.80	100.19	637	84.30	108.30
	"Indiana"	"18"	"Jul 04, 2011"	"2011/07/04"	83.97	637	78.90	87.80	69.52	637	58.60	76.20	88.29	612	81.50	96.30
	"Indiana"	"18"	"Jul 05, 2011"	"2011/07/05"	86.27	637	83.50	88.60	66.86	637	60.50	76.80	90.95	637	85.80	96.60
	"Indiana"	"18"	"Jul 06, 2011"	"2011/07/06"	87.30	637	82.80	90.00	70.40	637	64.80	75.80	93.77	637	86.10	101.40
	"Indiana"	"18"	"Jul 07, 2011"	"2011/07/07"	85.58	637	81.80	88.10	69.59	637	60.00	78.60	90.81	637	83.40	96.40
	"Indiana"	"18"	"Jul 08, 2011"	"2011/07/08"	84.77	637	82.00	86.90	70.65	637	65.10	76.40	88.93	637	83.70	96.00
	"Indiana"	"18"	"Jul 09, 2011"	"2011/07/09"	87.51	637	84.20	89.80	66.82	637	62.90	72.70	94.16	637	87.70	100.30
	"Indiana"	"18"	"Jul 10, 2011"	"2011/07/10"	90.92	637	88.20	93.90	67.25	637	64.10	70.60	101.34	637	95.30	111.70
	"Indiana"	"18"	"Jul 11, 2011"	"2011/07/11"	94.66	637	88.30	96.90	72.81	637	69.90	76.70	119.28	637	104.70	125.40
	"Indiana"	"18"	"Jul 12, 2011"	"2011/07/12"	91.17	637	81.20	96.60	73.53	637	64.60	80.90	103.04	637	84.70	118.50
	"Indiana"	"18"	"Jul 13, 2011"	"2011/07/13"	81.03	637	74.20	89.70	65.19	637	59.10	72.70	88.52	364	81.20	102.80
	"Indiana"	"18"	"Jul 14, 2011"	"2011/07/14"	80.72	637	77.60	84.10	61.74	637	55.60	71.00	83.56	488	81.10	91.20
	"Indiana"	"18"	"Jul 15, 2011"	"2011/07/15"	83.06	637	77.80	87.50	67.15	637	59.20	71.80	86.53	599	81.40	95.90
	"Indiana"	"18"	"Jul 16, 2011"	"2011/07/16"	87.12	637	84.60	89.20	68.55	637	61.90	76.60	96.42	637	91.00	103.50
	"Indiana"	"18"	"Jul 17, 2011"	"2011/07/17"	89.19	637	85.90	92.00	73.62	637	70.80	76.80	102.01	637	94.90	106.40
	"Indiana"	"18"	"Jul 18, 2011"	"2011/07/18"	91.54	637	86.90	96.20	75.95	637	73.50	77.80	107.84	637	98.70	113.60
	"Indiana"	"18"	"Jul 19, 2011"	"2011/07/19"	94.49	637	89.80	99.40	76.41	637	73.60	78.90	115.56	637	103.40	128.00
	"Indiana"	"18"	"Jul 20, 2011"	"2011/07/20"	95.74	637	92.90	100.60	77.13	637	72.50	81.60	115.26	637	108.00	121.10
	"Indiana"	"18"	"Jul 21, 2011"	"2011/07/21"	96.89	637	93.90	102.60	77.98	637	75.70	80.20	114.62	637	110.80	117.50
	"Indiana"	"18"	"Jul 22, 2011"	"2011/07/22"	94.72	637	89.80	99.40	78.12	637	76.30	80.40	111.38	637	105.80	116.80
	"Indiana"	"18"	"Jul 23, 2011"	"2011/07/23"	92.85	637	89.70	98.60	77.48	637	75.20	80.20	108.27	637	102.60	114.80
	"Indiana"	"18"	"Jul 24, 2011"	"2011/07/24"	89.84	637	87.30	93.30	75.85	637	72.80	78.40	102.06	637	97.70	111.50
	"Indiana"	"18"	"Jul 25, 2011"	"2011/07/25"	90.20	637	84.50	95.60	72.87	637	64.80	78.60	99.22	637	88.00	108.80
	"Indiana"	"18"	"Jul 26, 2011"	"2011/07/26"	91.73	637	84.10	98.40	70.37	637	62.50	76.20	103.87	637	88.80	113.70
	"Indiana"	"18"	"Jul 27, 2011"	"2011/07/27"	94.27	637	81.80	101.20	71.34	637	59.50	77.30	107.30	637	86.80	112.30
	"Indiana"	"18"	"Jul 28, 2011"	"2011/07/28"	96.26	637	92.50	102.40	75.17	637	72.90	77.60	108.65	637	102.90	116.00
	"Indiana"	"18"	"Jul 29, 2011"	"2011/07/29"	92.10	637	87.20	98.90	75.84	637	69.30	80.00	105.60	637	96.70	113.30
	"Indiana"	"18"	"Jul 30, 2011"	"2011/07/30"	90.26	637	85.60	95.80	74.96	637	65.70	79.00	98.21	637	88.60	105.80
	"Indiana"	"18"	"Jul 31, 2011"	"2011/07/31"	92.85	637	88.30	99.50	74.68	637	67.90	79.80	99.48	637	93.80	107.80
	"Indiana"	"18"	"Aug 01, 2011"	"2011/08/01"	94.42	637	88.60	102.90	71.12	637	67.90	76.40	101.49	637	95.50	110.10
	"Indiana"	"18"	"Aug 02, 2011"	"2011/08/02"	96.04	637	89.50	105.80	71.96	637	67.50	77.10	104.55	637	97.40	112.10
	"Indiana"	"18"	"Aug 03, 2011"	"2011/08/03"	94.56	637	86.70	102.80	71.64	637	67.30	77.80	107.65	637	96.20	120.90
	"Indiana"	"18"	"Aug 04, 2011"	"2011/08/04"	91.29	637	85.60	98.00	69.59	637	65.20	79.10	95.82	637	92.20	108.90
	"Indiana"	"18"	"Aug 05, 2011"	"2011/08/05"	91.60	637	86.80	96.90	71.00	637	67.30	76.90	99.03	637	93.70	109.90
	"Indiana"	"18"	"Aug 06, 2011"	"2011/08/06"	93.17	637	84.30	101.60	75.51	637	73.00	77.70	105.10	637	89.50	118.90
	"Indiana"	"18"	"Aug 07, 2011"	"2011/08/07"	92.66	637	82.70	101.60	74.66	637	68.20	78.80	102.87	637	88.40	114.90
	"Indiana"	"18"	"Aug 08, 2011"	"2011/08/08"	92.01	637	83.90	97.00	71.22	637	64.60	76.50	99.38	637	88.60	110.80
	"Indiana"	"18"	"Aug 09, 2011"	"2011/08/09"	87.74	637	80.40	95.40	67.82	637	60.80	73.50	89.57	637	83.30	95.80
	"Indiana"	"18"	"Aug 10, 2011"	"2011/08/10"	82.36	637	74.40	88.70	62.02	637	54.70	70.50	82.92	489	79.80	87.40
	"Indiana"	"18"	"Aug 11, 2011"	"2011/08/11"	82.00	637	76.30	88.10	58.89	637	52.10	67.60	81.80	517	79.30	86.60
	"Indiana"	"18"	"Aug 12, 2011"	"2011/08/12"	86.15	637	79.20	93.10	60.12	637	57.00	64.40	86.43	632	81.10	94.40
	"Indiana"	"18"	"Aug 13, 2011"	"2011/08/13"	89.92	637	82.40	96.60	63.61	637	58.00	70.90	92.95	637	85.40	96.70
	"Indiana"	"18"	"Aug 14, 2011"	"2011/08/14"	78.76	637	71.50	85.10	62.11	637	58.60	67.30	82.55	266	80.80	84.90
	"Indiana"	"18"	"Aug 15, 2011"	"2011/08/15"	84.55	637	78.60	89.20	58.87	637	54.60	62.10	84.26	620	81.00	86.80
	"Indiana"	"18"	"Aug 16, 2011"	"2011/08/16"	85.16	637	80.30	90.00	59.01	637	57.30	63.40	83.96	637	81.60	87.00
	"Indiana"	"18"	"Aug 17, 2011"	"2011/08/17"	88.01	637	81.80	93.80	60.97	637	56.40	65.40	87.46	637	82.70	91.50
	"Indiana"	"18"	"Aug 18, 2011"	"2011/08/18"	90.95	637	83.50	97.60	67.54	637	61.00	74.10	92.95	637	87.30	99.60
	"Indiana"	"18"	"Aug 19, 2011"	"2011/08/19"	90.32	637	83.10	96.50	67.24	637	60.20	72.30	90.72	637	83.30	96.90
	"Indiana"	"18"	"Aug 20, 2011"	"2011/08/20"	90.57	637	80.70	96.50	66.42	637	61.70	70.20	93.06	637	84.60	100.60
	"Indiana"	"18"	"Aug 21, 2011"	"2011/08/21"	85.54	637	77.30	91.50	66.79	637	55.40	74.20	88.15	615	81.00	97.50
	"Indiana"	"18"	"Aug 22, 2011"	"2011/08/22"	85.27	637	75.90	91.80	61.46	637	52.90	70.00	83.93	597	79.90	88.80
	"Indiana"	"18"	"Aug 23, 2011"	"2011/08/23"	87.43	637	81.50	91.10	59.93	637	54.50	64.70	87.42	637	82.30	94.80
	"Indiana"	"18"	"Aug 24, 2011"	"2011/08/24"	98.69	637	91.60	104.20	68.38	637	60.90	72.60	107.20	637	101.80	111.80
	"Indiana"	"18"	"Aug 25, 2011"	"2011/08/25"	84.61	637	78.10	87.80	64.24	637	58.10	71.90	84.70	625	81.50	92.20
	"Indiana"	"18"	"Aug 26, 2011"	"2011/08/26"	85.16	637	77.30	89.00	60.72	637	55.80	67.00	84.79	618	80.30	89.30
	"Indiana"	"18"	"Aug 27, 2011"	"2011/08/27"	88.93	637	81.70	93.70	61.68	637	58.50	65.70	89.70	637	84.20	94.00
	"Indiana"	"18"	"Aug 28, 2011"	"2011/08/28"	83.86	637	77.10	87.60	58.34	637	53.00	64.60	82.35	606	79.80	84.80
	"Indiana"	"18"	"Aug 29, 2011"	"2011/08/29"	84.67	637	77.10	88.60	59.38	637	55.60	64.20	82.54	622	79.50	85.10
	"Indiana"	"18"	"Aug 30, 2011"	"2011/08/30"	87.57	637	80.80	91.40	55.53	637	52.10	58.50	85.13	637	80.60	87.90
	"Indiana"	"18"	"Aug 31, 2011"	"2011/08/31"	94.59	637	81.40	101.80	61.51	637	57.10	66.30	95.91	637	82.80	103.30
	"Indiana"	"18"	"Sep 01, 2011"	"2011/09/01"	102.57	637	93.50	107.90	71.71	637	65.90	76.70	106.85	637	100.30	111.80
	"Indiana"	"18"	"Sep 02, 2011"	"2011/09/02"	102.92	637	95.80	106.20	73.32	637	67.40	79.70	104.60	637	101.40	107.60
	"Indiana"	"18"	"Sep 03, 2011"	"2011/09/03"	99.69	637	94.00	102.60	71.23	637	66.80	77.40	102.26	637	96.90	105.10
	"Indiana"	"18"	"Sep 04, 2011"	"2011/09/04"	84.20	637	76.90	89.50	62.14	637	54.60	71.10	86.56	565	79.90	96.10
	"Indiana"	"18"	"Sep 05, 2011"	"2011/09/05"	74.14	637	66.80	79.60	54.06	637	48.10	60.50	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 06, 2011"	"2011/09/06"	71.86	637	62.00	76.80	48.95	637	43.40	55.40	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 07, 2011"	"2011/09/07"	72.04	637	62.50	81.10	55.73	637	48.60	61.60	79.50	23	79.30	79.80
	"Indiana"	"18"	"Sep 08, 2011"	"2011/09/08"	67.44	637	63.70	78.00	56.02	637	50.10	59.30	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 09, 2011"	"2011/09/09"	70.42	637	65.80	75.80	59.91	637	56.60	62.30	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 10, 2011"	"2011/09/10"	75.00	637	72.50	78.60	59.58	637	54.40	63.40	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 11, 2011"	"2011/09/11"	81.95	637	76.60	86.00	62.24	637	58.40	64.90	82.64	452	80.40	85.30
	"Indiana"	"18"	"Sep 12, 2011"	"2011/09/12"	87.62	637	82.50	91.40	61.05	637	57.30	65.70	86.74	637	83.60	89.40
	"Indiana"	"18"	"Sep 13, 2011"	"2011/09/13"	90.47	637	79.30	97.60	58.58	637	50.40	65.80	89.21	636	80.50	95.30
	"Indiana"	"18"	"Sep 14, 2011"	"2011/09/14"	78.98	637	63.20	91.60	51.21	637	43.30	61.30	84.29	319	79.70	89.80
	"Indiana"	"18"	"Sep 15, 2011"	"2011/09/15"	64.72	637	59.80	68.50	41.94	637	36.70	48.50	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 16, 2011"	"2011/09/16"	64.28	637	60.30	66.20	39.74	637	36.10	44.70	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 17, 2011"	"2011/09/17"	72.47	637	65.20	74.80	49.33	637	46.90	53.50	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 18, 2011"	"2011/09/18"	70.03	637	62.80	82.10	56.16	637	45.80	60.30	82.87	23	81.60	84.50
	"Indiana"	"18"	"Sep 19, 2011"	"2011/09/19"	73.13	637	68.40	77.70	61.81	637	56.80	65.20	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 20, 2011"	"2011/09/20"	79.17	637	74.40	81.50	57.95	637	53.00	62.10	81.64	207	80.00	83.30
	"Indiana"	"18"	"Sep 21, 2011"	"2011/09/21"	79.67	637	75.50	83.10	58.03	637	51.70	67.20	82.22	254	79.50	84.60
	"Indiana"	"18"	"Sep 22, 2011"	"2011/09/22"	72.06	637	65.40	75.90	50.82	637	46.40	54.40	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 23, 2011"	"2011/09/23"	65.63	637	60.90	70.20	48.67	637	43.10	53.20	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 24, 2011"	"2011/09/24"	65.57	637	60.90	74.90	49.75	637	45.30	51.50	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 25, 2011"	"2011/09/25"	66.14	637	61.30	77.40	53.66	637	48.00	58.90	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 26, 2011"	"2011/09/26"	67.94	637	65.50	70.40	53.41	637	49.00	57.40	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 27, 2011"	"2011/09/27"	62.85	637	55.70	69.10	51.20	637	48.00	54.40	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 28, 2011"	"2011/09/28"	66.17	637	56.50	74.20	53.04	637	48.90	59.60	Missing	0	Missing	Missing
	"Indiana"	"18"	"Sep 29, 2011"	"2011/09/29"	73.95	637	64.20	82.20	52.03	637	49.50	54.60	81.67	31	80.90	82.80
	"Indiana"	"18"	"Sep 30, 2011"	"2011/09/30"	61.38	637	52.50	68.10	46.34	637	41.20	51.80	Missing	0	Missing	Missing
	"Indiana"	"18"	"Oct 01, 2011"	"2011/10/01"	57.13	637	53.30	62.10	40.61	637	37.40	45.30	Missing	0	Missing	Missing
	"Indiana"	"18"	"Oct 02, 2011"	"2011/10/02"	62.92	637	59.90	66.20	36.52	637	32.40	43.80	Missing	0	Missing	Missing
	"Indiana"	"18"	"Oct 03, 2011"	"2011/10/03"	69.96	637	65.90	74.10	40.29	637	36.00	47.00	Missing	0	Missing	Missing
	"Indiana"	"18"	"Oct 04, 2011"	"2011/10/04"	73.05	637	68.60	75.90	48.31	637	45.60	50.80	Missing	0	Missing	Missing
	"Indiana"	"18"	"Oct 05, 2011"	"2011/10/05"	77.57	637	73.80	80.20	52.07	637	48.50	54.90	79.55	2	79.50	79.60
	"Indiana"	"18"	"Oct 06, 2011"	"2011/10/06"	78.75	637	75.10	80.80	53.47	637	50.40	55.40	80.64	57	80.10	81.10
	"Indiana"	"18"	"Oct 07, 2011"	"2011/10/07"	81.97	637	78.60	84.70	54.36	637	51.80	57.20	81.94	585	80.30	83.50
	"Indiana"	"18"	"Oct 08, 2011"	"2011/10/08"	80.24	637	77.50	83.10	55.38	637	52.20	58.10	81.34	331	80.10	82.10
