"Notes"	"State"	"State Code"	"Month, Year"	"Month, Year Code"	Avg Daily Sunlight (KJ/m²)	# of Observations for Daily Sunlight	Min Daily Sunlight	Max Daily Sunlight
	"Iowa"	"19"	"Dec, 2002"	"2002/12"	6736.24	31124	1407.40	8702.00
	"Iowa"	"19"	"Jan, 2003"	"2003/01"	7273.84	31124	2709.00	10743.10
	"Iowa"	"19"	"Feb, 2003"	"2003/02"	9854.23	28112	2673.40	14776.50
	"Iowa"	"19"	"Mar, 2003"	"2003/03"	13402.85	31124	3638.20	20084.10
	"Iowa"	"19"	"Apr, 2003"	"2003/04"	17146.29	30120	4439.70	24496.20
	"Iowa"	"19"	"May, 2003"	"2003/05"	20675.01	31124	5463.50	27571.00
	"Iowa"	"19"	"Jun, 2003"	"2003/06"	22755.86	30120	6117.00	29444.00
	"Iowa"	"19"	"Jul, 2003"	"2003/07"	25069.37	31124	10871.30	28713.80
	"Iowa"	"19"	"Aug, 2003"	"2003/08"	20549.86	31124	4074.00	25197.80
	"Iowa"	"19"	"Sep, 2003"	"2003/09"	16853.86	30120	4813.60	22713.80
	"Iowa"	"19"	"Oct, 2003"	"2003/10"	12428.18	31124	4307.30	18130.90
	"Iowa"	"19"	"Nov, 2003"	"2003/11"	6900.76	30120	2120.20	11149.60
	"Iowa"	"19"	"Dec, 2003"	"2003/12"	6335.92	31124	1581.20	8986.00
	"Iowa"	"19"	"Jan, 2004"	"2004/01"	7175.51	31124	1708.40	11586.50
	"Iowa"	"19"	"Feb, 2004"	"2004/02"	10282.01	29116	3523.50	14570.60
	"Iowa"	"19"	"Mar, 2004"	"2004/03"	13987.58	31124	3776.20	21083.60
	"Iowa"	"19"	"Apr, 2004"	"2004/04"	18495.82	30120	5675.80	24854.40
	"Iowa"	"19"	"May, 2004"	"2004/05"	20662.88	31124	7040.80	26935.00
	"Iowa"	"19"	"Jun, 2004"	"2004/06"	21942.55	30120	6923.60	29070.90
	"Iowa"	"19"	"Jul, 2004"	"2004/07"	23211.11	31124	5930.50	28470.60
	"Iowa"	"19"	"Aug, 2004"	"2004/08"	19058.80	31124	4314.70	25813.30
	"Iowa"	"19"	"Sep, 2004"	"2004/09"	17981.90	30120	5904.30	22281.50
	"Iowa"	"19"	"Oct, 2004"	"2004/10"	11611.91	31124	2984.70	18044.30
	"Iowa"	"19"	"Nov, 2004"	"2004/11"	6692.52	30120	1414.70	11169.20
	"Iowa"	"19"	"Dec, 2004"	"2004/12"	6464.21	31124	1666.50	8886.80
	"Iowa"	"19"	"Jan, 2005"	"2005/01"	7010.60	31124	1772.60	11306.70
	"Iowa"	"19"	"Feb, 2005"	"2005/02"	8585.46	28112	2166.50	14726.50
	"Iowa"	"19"	"Mar, 2005"	"2005/03"	14007.51	31124	3576.40	21251.20
	"Iowa"	"19"	"Apr, 2005"	"2005/04"	17948.51	30120	4572.10	24780.90
	"Iowa"	"19"	"May, 2005"	"2005/05"	20533.93	31124	6761.40	27323.60
	"Iowa"	"19"	"Jun, 2005"	"2005/06"	23837.15	30120	10270.40	28866.40
	"Iowa"	"19"	"Jul, 2005"	"2005/07"	25061.20	31124	6467.40	29442.60
	"Iowa"	"19"	"Aug, 2005"	"2005/08"	20053.01	31124	5390.40	25691.00
	"Iowa"	"19"	"Sep, 2005"	"2005/09"	16960.62	30120	4786.70	23106.00
	"Iowa"	"19"	"Oct, 2005"	"2005/10"	11983.84	31124	3239.20	17190.30
	"Iowa"	"19"	"Nov, 2005"	"2005/11"	7267.90	30120	1663.90	11436.70
	"Iowa"	"19"	"Dec, 2005"	"2005/12"	6119.53	31124	1650.20	8994.90
	"Iowa"	"19"	"Jan, 2006"	"2006/01"	7542.51	31124	2398.40	11015.30
	"Iowa"	"19"	"Feb, 2006"	"2006/02"	9835.66	28112	2528.80	14955.50
	"Iowa"	"19"	"Mar, 2006"	"2006/03"	13056.85	31124	3600.60	20873.50
	"Iowa"	"19"	"Apr, 2006"	"2006/04"	18007.96	30120	4697.30	24952.00
	"Iowa"	"19"	"May, 2006"	"2006/05"	20590.41	31124	6966.10	27015.50
	"Iowa"	"19"	"Jun, 2006"	"2006/06"	23569.21	30120	7147.30	28341.20
	"Iowa"	"19"	"Jul, 2006"	"2006/07"	24679.32	31124	6538.80	29343.00
	"Iowa"	"19"	"Aug, 2006"	"2006/08"	19147.95	31124	4229.10	25684.30
	"Iowa"	"19"	"Sep, 2006"	"2006/09"	15906.06	30120	4854.80	22010.10
	"Iowa"	"19"	"Oct, 2006"	"2006/10"	10846.35	31124	2882.20	17446.80
	"Iowa"	"19"	"Nov, 2006"	"2006/11"	7849.81	30120	2003.80	11523.60
	"Iowa"	"19"	"Dec, 2006"	"2006/12"	6237.94	31124	1343.50	9250.40
	"Iowa"	"19"	"Jan, 2007"	"2007/01"	7362.62	31124	2195.00	11469.50
	"Iowa"	"19"	"Feb, 2007"	"2007/02"	9208.70	28112	3247.30	14553.60
	"Iowa"	"19"	"Mar, 2007"	"2007/03"	14914.96	31124	4693.90	19827.60
	"Iowa"	"19"	"Apr, 2007"	"2007/04"	17496.98	30120	4221.80	24485.20
	"Iowa"	"19"	"May, 2007"	"2007/05"	21587.35	31124	5902.30	27169.10
	"Iowa"	"19"	"Jun, 2007"	"2007/06"	24387.70	30120	11433.60	28842.20
	"Iowa"	"19"	"Jul, 2007"	"2007/07"	25759.98	31124	10476.30	29113.40
	"Iowa"	"19"	"Aug, 2007"	"2007/08"	19745.75	31124	6603.00	25519.50
	"Iowa"	"19"	"Sep, 2007"	"2007/09"	17597.88	30120	4928.90	23056.70
	"Iowa"	"19"	"Oct, 2007"	"2007/10"	11393.82	31124	3167.20	17442.90
	"Iowa"	"19"	"Nov, 2007"	"2007/11"	7678.72	30120	1960.10	11818.50
	"Iowa"	"19"	"Dec, 2007"	"2007/12"	6207.80	31124	1731.30	8777.90
	"Iowa"	"19"	"Jan, 2008"	"2008/01"	7520.75	31124	1804.80	11112.80
	"Iowa"	"19"	"Feb, 2008"	"2008/02"	10005.80	29116	3049.30	14867.60
	"Iowa"	"19"	"Mar, 2008"	"2008/03"	13485.08	31124	4009.70	21945.90
	"Iowa"	"19"	"Apr, 2008"	"2008/04"	16355.16	30120	4741.40	25265.40
	"Iowa"	"19"	"May, 2008"	"2008/05"	20515.08	31124	5066.30	27380.60
	"Iowa"	"19"	"Jun, 2008"	"2008/06"	24038.78	30120	11463.60	28717.30
	"Iowa"	"19"	"Jul, 2008"	"2008/07"	24261.61	31124	7974.40	29084.10
	"Iowa"	"19"	"Aug, 2008"	"2008/08"	20888.66	31124	11379.80	25557.00
	"Iowa"	"19"	"Sep, 2008"	"2008/09"	16115.42	30120	4381.20	22065.40
	"Iowa"	"19"	"Oct, 2008"	"2008/10"	11499.64	31124	3016.70	17429.70
	"Iowa"	"19"	"Nov, 2008"	"2008/11"	6804.94	30120	1596.50	11095.60
	"Iowa"	"19"	"Dec, 2008"	"2008/12"	6154.42	31124	1895.40	8598.80
	"Iowa"	"19"	"Jan, 2009"	"2009/01"	7803.82	31124	2766.80	11320.90
	"Iowa"	"19"	"Feb, 2009"	"2009/02"	10156.06	28112	3499.40	14661.10
	"Iowa"	"19"	"Mar, 2009"	"2009/03"	13919.46	31124	4080.50	21328.10
	"Iowa"	"19"	"Apr, 2009"	"2009/04"	17845.91	30120	5503.20	24260.80
	"Iowa"	"19"	"May, 2009"	"2009/05"	20209.78	31124	4898.70	27174.10
	"Iowa"	"19"	"Jun, 2009"	"2009/06"	20826.95	30120	7667.00	28535.20
	"Iowa"	"19"	"Jul, 2009"	"2009/07"	23902.47	31124	6783.30	28989.20
	"Iowa"	"19"	"Aug, 2009"	"2009/08"	19953.02	31124	6254.10	25898.10
	"Iowa"	"19"	"Sep, 2009"	"2009/09"	16441.55	30120	5078.80	22306.00
	"Iowa"	"19"	"Oct, 2009"	"2009/10"	8428.27	31124	2388.30	16809.30
	"Iowa"	"19"	"Nov, 2009"	"2009/11"	7158.45	30120	1613.20	10923.90
	"Iowa"	"19"	"Dec, 2009"	"2009/12"	6042.17	31124	1612.60	8991.00
	"Iowa"	"19"	"Jan, 2010"	"2010/01"	8104.45	31124	2219.10	11536.70
	"Iowa"	"19"	"Feb, 2010"	"2010/02"	9146.44	28112	2476.60	15191.60
	"Iowa"	"19"	"Mar, 2010"	"2010/03"	14760.15	31124	3364.20	21203.30
	"Iowa"	"19"	"Apr, 2010"	"2010/04"	18216.17	30120	4314.30	24947.90
	"Iowa"	"19"	"May, 2010"	"2010/05"	20788.32	31124	5859.90	27227.90
	"Iowa"	"19"	"Jun, 2010"	"2010/06"	22749.19	30120	7656.70	28619.40
	"Iowa"	"19"	"Jul, 2010"	"2010/07"	24056.27	31124	9908.50	29681.10
	"Iowa"	"19"	"Aug, 2010"	"2010/08"	20365.80	31124	6035.00	25467.30
	"Iowa"	"19"	"Sep, 2010"	"2010/09"	16518.03	30120	5542.10	22960.30
	"Iowa"	"19"	"Oct, 2010"	"2010/10"	13208.45	31124	2856.60	17639.80
	"Iowa"	"19"	"Nov, 2010"	"2010/11"	7410.20	30120	1640.00	11501.20
	"Iowa"	"19"	"Dec, 2010"	"2010/12"	6269.58	31124	1690.50	8749.60
"Total"	"Iowa"	"19"			14680.11	11734752	1335.00	29681.10
	"Kansas"	"20"	"Jan, 1979"	"1979/01"	8484.88	43276	2792.00	12714.90
	"Kansas"	"20"	"Feb, 1979"	"1979/02"	12303.45	39088	3618.90	16500.40
	"Kansas"	"20"	"Mar, 1979"	"1979/03"	15553.65	43276	3682.90	21540.50
	"Kansas"	"20"	"Apr, 1979"	"1979/04"	20066.16	41880	4491.30	25434.50
	"Kansas"	"20"	"May, 1979"	"1979/05"	22313.10	43276	5461.00	28785.50
	"Kansas"	"20"	"Jun, 1979"	"1979/06"	25658.39	41880	6276.70	29601.20
	"Kansas"	"20"	"Jul, 1979"	"1979/07"	23980.85	43276	5390.30	29550.80
	"Kansas"	"20"	"Aug, 1979"	"1979/08"	22928.50	43276	5994.90	27894.00
	"Kansas"	"20"	"Sep, 1979"	"1979/09"	19667.88	41880	6281.00	22933.00
	"Kansas"	"20"	"Oct, 1979"	"1979/10"	14141.37	43276	3527.10	19358.10
	"Kansas"	"20"	"Nov, 1979"	"1979/11"	9502.03	41880	2023.30	13520.20
	"Kansas"	"20"	"Dec, 1979"	"1979/12"	7959.25	43276	1671.80	10477.00
	"Kansas"	"20"	"Jan, 1980"	"1980/01"	7728.10	43276	2227.90	12513.20
	"Kansas"	"20"	"Feb, 1980"	"1980/02"	11733.76	40484	3110.90	16254.80
	"Kansas"	"20"	"Mar, 1980"	"1980/03"	15192.26	43276	4059.70	21137.70
	"Kansas"	"20"	"Apr, 1980"	"1980/04"	19669.70	41880	6043.30	25377.90
	"Kansas"	"20"	"May, 1980"	"1980/05"	22459.82	43276	6589.90	29208.80
	"Kansas"	"20"	"Jun, 1980"	"1980/06"	26367.64	41880	7570.80	29353.50
	"Kansas"	"20"	"Jul, 1980"	"1980/07"	26998.02	43276	11128.80	29583.20
	"Kansas"	"20"	"Aug, 1980"	"1980/08"	22952.34	43276	8607.40	27561.80
	"Kansas"	"20"	"Sep, 1980"	"1980/09"	18382.80	41880	3874.90	22483.00
	"Kansas"	"20"	"Oct, 1980"	"1980/10"	14639.35	43276	3737.40	19030.10
	"Kansas"	"20"	"Nov, 1980"	"1980/11"	9664.34	41880	2630.50	13352.30
	"Kansas"	"20"	"Dec, 1980"	"1980/12"	7985.63	43276	2266.70	10310.40
	"Kansas"	"20"	"Jan, 1981"	"1981/01"	8544.35	43276	1883.50	11850.00
	"Kansas"	"20"	"Feb, 1981"	"1981/02"	12169.70	39088	3638.20	16087.50
	"Kansas"	"20"	"Mar, 1981"	"1981/03"	15822.69	43276	3388.10	21881.60
	"Kansas"	"20"	"Apr, 1981"	"1981/04"	20730.52	41880	5623.90	25400.10
	"Kansas"	"20"	"May, 1981"	"1981/05"	21961.99	43276	5830.40	29015.90
	"Kansas"	"20"	"Jun, 1981"	"1981/06"	25411.98	41880	9598.10	29726.40
	"Kansas"	"20"	"Jul, 1981"	"1981/07"	23813.22	43276	10793.40	29649.70
	"Kansas"	"20"	"Aug, 1981"	"1981/08"	21676.49	43276	9018.90	27222.70
	"Kansas"	"20"	"Sep, 1981"	"1981/09"	18703.88	41880	6542.10	23303.80
	"Kansas"	"20"	"Oct, 1981"	"1981/10"	13174.10	43276	2860.10	18844.60
	"Kansas"	"20"	"Nov, 1981"	"1981/11"	9228.82	41880	1763.20	12625.00
	"Kansas"	"20"	"Dec, 1981"	"1981/12"	8099.85	43276	2214.60	10482.70
	"Kansas"	"20"	"Jan, 1982"	"1982/01"	8595.36	43276	2117.20	11935.60
	"Kansas"	"20"	"Feb, 1982"	"1982/02"	12080.10	39088	2826.70	16504.60
	"Kansas"	"20"	"Mar, 1982"	"1982/03"	15783.64	43276	4164.90	21909.90
	"Kansas"	"20"	"Apr, 1982"	"1982/04"	20035.07	41880	5497.00	25412.80
	"Kansas"	"20"	"May, 1982"	"1982/05"	21564.23	43276	5722.40	28726.40
	"Kansas"	"20"	"Jun, 1982"	"1982/06"	23929.07	41880	6404.80	29469.60
	"Kansas"	"20"	"Jul, 1982"	"1982/07"	25210.99	43276	6803.40	29897.70
	"Kansas"	"20"	"Aug, 1982"	"1982/08"	22472.62	43276	9025.10	27840.50
	"Kansas"	"20"	"Sep, 1982"	"1982/09"	18545.50	41880	7517.30	23056.50
	"Kansas"	"20"	"Oct, 1982"	"1982/10"	13955.47	43276	4136.40	18196.20
	"Kansas"	"20"	"Nov, 1982"	"1982/11"	9682.96	41880	2406.40	13358.80
	"Kansas"	"20"	"Dec, 1982"	"1982/12"	7718.71	43276	2060.90	10465.30
	"Kansas"	"20"	"Jan, 1983"	"1983/01"	8251.33	43276	1892.70	11496.10
	"Kansas"	"20"	"Feb, 1983"	"1983/02"	11589.78	39088	3892.60	16016.10
	"Kansas"	"20"	"Mar, 1983"	"1983/03"	14050.37	43276	4117.20	21191.30
	"Kansas"	"20"	"Apr, 1983"	"1983/04"	18547.26	41880	4260.80	25424.80
	"Kansas"	"20"	"May, 1983"	"1983/05"	22444.25	43276	7715.80	28383.50
	"Kansas"	"20"	"Jun, 1983"	"1983/06"	24633.81	41880	6608.40	29114.30
	"Kansas"	"20"	"Jul, 1983"	"1983/07"	26797.73	43276	14296.10	29833.20
	"Kansas"	"20"	"Aug, 1983"	"1983/08"	22878.80	43276	9162.00	27496.50
	"Kansas"	"20"	"Sep, 1983"	"1983/09"	19026.00	41880	6945.60	23345.20
	"Kansas"	"20"	"Oct, 1983"	"1983/10"	12921.02	43276	3165.20	18448.50
	"Kansas"	"20"	"Nov, 1983"	"1983/11"	9192.41	41880	1832.70	12970.00
	"Kansas"	"20"	"Dec, 1983"	"1983/12"	7893.44	43276	2018.80	10441.30
	"Kansas"	"20"	"Jan, 1984"	"1984/01"	8906.42	43276	2052.40	12310.40
	"Kansas"	"20"	"Feb, 1984"	"1984/02"	11274.97	40484	2234.20	16888.90
	"Kansas"	"20"	"Mar, 1984"	"1984/03"	14178.63	43276	3997.20	20492.50
	"Kansas"	"20"	"Apr, 1984"	"1984/04"	17904.81	41880	4298.80	26004.90
	"Kansas"	"20"	"May, 1984"	"1984/05"	22393.77	43276	7310.30	28855.90
	"Kansas"	"20"	"Jun, 1984"	"1984/06"	25454.24	41880	12407.20	29066.50
	"Kansas"	"20"	"Jul, 1984"	"1984/07"	26427.16	43276	17102.20	29585.00
	"Kansas"	"20"	"Aug, 1984"	"1984/08"	23210.37	43276	13110.30	27034.30
	"Kansas"	"20"	"Sep, 1984"	"1984/09"	17660.00	41880	3319.20	23221.60
	"Kansas"	"20"	"Oct, 1984"	"1984/10"	12692.61	43276	4054.00	19444.50
	"Kansas"	"20"	"Nov, 1984"	"1984/11"	9930.56	41880	2121.40	13255.30
	"Kansas"	"20"	"Dec, 1984"	"1984/12"	7803.05	43276	1935.50	10501.00
	"Kansas"	"20"	"Jan, 1985"	"1985/01"	8233.15	43276	2342.00	11515.00
	"Kansas"	"20"	"Feb, 1985"	"1985/02"	11290.75	39088	3248.70	16387.40
	"Kansas"	"20"	"Mar, 1985"	"1985/03"	15541.85	43276	3923.30	22043.90
	"Kansas"	"20"	"Apr, 1985"	"1985/04"	20067.38	41880	6250.80	25342.30
	"Kansas"	"20"	"May, 1985"	"1985/05"	23753.53	43276	5873.60	28992.70
	"Kansas"	"20"	"Jun, 1985"	"1985/06"	25474.49	41880	6573.10	29577.80
	"Kansas"	"20"	"Jul, 1985"	"1985/07"	25059.14	43276	11703.40	29995.90
	"Kansas"	"20"	"Aug, 1985"	"1985/08"	23148.54	43276	10849.20	27809.20
	"Kansas"	"20"	"Sep, 1985"	"1985/09"	16761.32	41880	4296.70	23053.10
	"Kansas"	"20"	"Oct, 1985"	"1985/10"	13437.73	43276	3324.30	19496.30
	"Kansas"	"20"	"Nov, 1985"	"1985/11"	9117.41	41880	2588.10	12916.20
	"Kansas"	"20"	"Dec, 1985"	"1985/12"	8165.71	43276	2049.40	10708.50
	"Kansas"	"20"	"Jan, 1986"	"1986/01"	9244.49	43276	4142.50	11747.30
	"Kansas"	"20"	"Feb, 1986"	"1986/02"	11180.28	39088	2570.80	16638.20
	"Kansas"	"20"	"Mar, 1986"	"1986/03"	16165.09	43276	3239.90	20978.80
	"Kansas"	"20"	"Apr, 1986"	"1986/04"	20188.04	41880	4835.40	25836.70
	"Kansas"	"20"	"May, 1986"	"1986/05"	22648.03	43276	9721.00	28543.40
	"Kansas"	"20"	"Jun, 1986"	"1986/06"	24249.64	41880	10501.00	29157.10
	"Kansas"	"20"	"Jul, 1986"	"1986/07"	25614.47	43276	9114.80	29592.00
	"Kansas"	"20"	"Aug, 1986"	"1986/08"	21752.46	43276	4606.10	27799.70
	"Kansas"	"20"	"Sep, 1986"	"1986/09"	17508.51	41880	4859.40	22066.40
	"Kansas"	"20"	"Oct, 1986"	"1986/10"	12850.10	43276	2709.60	18196.60
	"Kansas"	"20"	"Nov, 1986"	"1986/11"	9194.93	41880	2519.30	12783.00
	"Kansas"	"20"	"Dec, 1986"	"1986/12"	8127.90	43276	1660.60	10341.70
	"Kansas"	"20"	"Jan, 1987"	"1987/01"	8323.78	43276	1855.30	11781.20
	"Kansas"	"20"	"Feb, 1987"	"1987/02"	9955.59	39088	2282.50	16472.80
	"Kansas"	"20"	"Mar, 1987"	"1987/03"	14798.06	43276	3693.90	22121.70
	"Kansas"	"20"	"Apr, 1987"	"1987/04"	20226.34	41880	6215.70	25548.80
	"Kansas"	"20"	"May, 1987"	"1987/05"	22120.63	43276	4744.90	28605.60
	"Kansas"	"20"	"Jun, 1987"	"1987/06"	25084.96	41880	7429.50	29150.90
	"Kansas"	"20"	"Jul, 1987"	"1987/07"	26268.92	43276	12532.20	29537.40
	"Kansas"	"20"	"Aug, 1987"	"1987/08"	21826.10	43276	4703.80	27536.80
	"Kansas"	"20"	"Sep, 1987"	"1987/09"	18823.30	41880	9332.80	23421.40
	"Kansas"	"20"	"Oct, 1987"	"1987/10"	14184.85	43276	3897.10	19324.80
	"Kansas"	"20"	"Nov, 1987"	"1987/11"	9378.34	41880	1836.40	12860.40
	"Kansas"	"20"	"Dec, 1987"	"1987/12"	7783.41	43276	1844.20	10493.20
	"Kansas"	"20"	"Jan, 1988"	"1988/01"	8732.75	43276	2334.10	11629.00
	"Kansas"	"20"	"Feb, 1988"	"1988/02"	11437.25	40484	2793.40	16379.30
	"Kansas"	"20"	"Mar, 1988"	"1988/03"	15711.17	43276	3983.90	21443.30
	"Kansas"	"20"	"Apr, 1988"	"1988/04"	20227.34	41880	5733.30	26066.80
	"Kansas"	"20"	"May, 1988"	"1988/05"	22931.75	43276	6599.10	28278.30
	"Kansas"	"20"	"Jun, 1988"	"1988/06"	25758.41	41880	12555.50	29560.90
	"Kansas"	"20"	"Jul, 1988"	"1988/07"	24497.93	43276	7748.70	29749.90
	"Kansas"	"20"	"Aug, 1988"	"1988/08"	22047.66	43276	8349.60	26388.60
	"Kansas"	"20"	"Sep, 1988"	"1988/09"	17777.75	41880	3535.80	23650.80
	"Kansas"	"20"	"Oct, 1988"	"1988/10"	13695.47	43276	3563.20	18739.60
	"Kansas"	"20"	"Nov, 1988"	"1988/11"	9800.59	41880	2584.90	13412.00
	"Kansas"	"20"	"Dec, 1988"	"1988/12"	8193.54	43276	2193.90	10223.20
	"Kansas"	"20"	"Jan, 1989"	"1989/01"	8992.22	43276	2577.90	11991.30
	"Kansas"	"20"	"Feb, 1989"	"1989/02"	10067.70	39088	2294.60	15656.60
	"Kansas"	"20"	"Mar, 1989"	"1989/03"	16272.01	43276	3375.00	21588.60
	"Kansas"	"20"	"Apr, 1989"	"1989/04"	20151.79	41880	5226.30	25981.60
	"Kansas"	"20"	"May, 1989"	"1989/05"	22395.44	43276	6373.40	28649.00
	"Kansas"	"20"	"Jun, 1989"	"1989/06"	23292.93	41880	7774.20	29609.40
	"Kansas"	"20"	"Jul, 1989"	"1989/07"	24268.90	43276	11640.00	29847.00
	"Kansas"	"20"	"Aug, 1989"	"1989/08"	21322.52	43276	7681.80	27910.60
	"Kansas"	"20"	"Sep, 1989"	"1989/09"	17756.30	41880	3859.00	22779.10
	"Kansas"	"20"	"Oct, 1989"	"1989/10"	13802.15	43276	2977.20	18696.60
	"Kansas"	"20"	"Nov, 1989"	"1989/11"	10338.44	41880	4715.80	13352.90
	"Kansas"	"20"	"Dec, 1989"	"1989/12"	8118.04	43276	1939.80	10408.70
	"Kansas"	"20"	"Jan, 1990"	"1990/01"	9047.06	43276	2817.10	12136.00
	"Kansas"	"20"	"Feb, 1990"	"1990/02"	11080.32	39088	2181.40	15748.30
	"Kansas"	"20"	"Mar, 1990"	"1990/03"	14111.50	43276	3830.70	21139.40
	"Kansas"	"20"	"Apr, 1990"	"1990/04"	19421.13	41880	6847.20	25079.50
	"Kansas"	"20"	"May, 1990"	"1990/05"	22205.02	43276	7004.90	28429.10
	"Kansas"	"20"	"Jun, 1990"	"1990/06"	26435.64	41880	13152.90	29676.50
	"Kansas"	"20"	"Jul, 1990"	"1990/07"	24552.09	43276	9871.90	30079.30
	"Kansas"	"20"	"Aug, 1990"	"1990/08"	22504.17	43276	10321.20	27810.00
	"Kansas"	"20"	"Sep, 1990"	"1990/09"	17905.65	41880	4251.20	23055.90
	"Kansas"	"20"	"Oct, 1990"	"1990/10"	14292.70	43276	3487.10	18641.50
	"Kansas"	"20"	"Nov, 1990"	"1990/11"	9521.09	41880	2646.90	12528.30
	"Kansas"	"20"	"Dec, 1990"	"1990/12"	7732.73	43276	1755.50	10403.90
	"Kansas"	"20"	"Jan, 1991"	"1991/01"	8326.55	43276	2549.10	12092.20
	"Kansas"	"20"	"Feb, 1991"	"1991/02"	11952.56	39088	4101.60	16534.70
	"Kansas"	"20"	"Mar, 1991"	"1991/03"	15505.71	43276	4571.70	21541.80
	"Kansas"	"20"	"Apr, 1991"	"1991/04"	19612.90	41880	5183.50	25135.10
	"Kansas"	"20"	"May, 1991"	"1991/05"	23022.09	43276	8497.40	28754.00
	"Kansas"	"20"	"Jun, 1991"	"1991/06"	25399.11	41880	10495.00	29071.60
	"Kansas"	"20"	"Jul, 1991"	"1991/07"	25090.05	43276	7919.40	29928.10
	"Kansas"	"20"	"Aug, 1991"	"1991/08"	21804.84	43276	8649.80	27728.30
	"Kansas"	"20"	"Sep, 1991"	"1991/09"	17839.83	41880	5886.80	22925.60
	"Kansas"	"20"	"Oct, 1991"	"1991/10"	14285.73	43276	3470.20	18860.50
	"Kansas"	"20"	"Nov, 1991"	"1991/11"	8865.85	41880	2301.80	14222.00
	"Kansas"	"20"	"Dec, 1991"	"1991/12"	7505.17	43276	1802.00	10368.50
	"Kansas"	"20"	"Jan, 1992"	"1992/01"	8439.28	43276	1792.90	11818.50
	"Kansas"	"20"	"Feb, 1992"	"1992/02"	11142.69	40484	2437.70	16565.70
	"Kansas"	"20"	"Mar, 1992"	"1992/03"	15292.54	43276	4923.50	21576.50
	"Kansas"	"20"	"Apr, 1992"	"1992/04"	19775.30	41880	5538.60	25729.30
	"Kansas"	"20"	"May, 1992"	"1992/05"	21779.97	43276	6295.70	28245.30
	"Kansas"	"20"	"Jun, 1992"	"1992/06"	23505.58	41880	7532.00	29547.50
	"Kansas"	"20"	"Jul, 1992"	"1992/07"	24693.01	43276	8823.80	30204.60
	"Kansas"	"20"	"Aug, 1992"	"1992/08"	21535.33	43276	6047.00	27042.30
	"Kansas"	"20"	"Sep, 1992"	"1992/09"	18957.80	41880	7504.90	22687.50
	"Kansas"	"20"	"Oct, 1992"	"1992/10"	13744.03	43276	2682.70	18846.50
	"Kansas"	"20"	"Nov, 1992"	"1992/11"	8505.36	41880	2069.60	12863.50
	"Kansas"	"20"	"Dec, 1992"	"1992/12"	8150.51	43276	1992.90	10661.60
	"Kansas"	"20"	"Jan, 1993"	"1993/01"	8221.48	43276	1956.30	11910.20
	"Kansas"	"20"	"Feb, 1993"	"1993/02"	10705.90	39088	2563.40	16097.40
	"Kansas"	"20"	"Mar, 1993"	"1993/03"	14664.48	43276	3888.80	20563.30
	"Kansas"	"20"	"Apr, 1993"	"1993/04"	18431.59	41880	4524.80	25443.80
	"Kansas"	"20"	"May, 1993"	"1993/05"	21057.96	43276	4736.40	28594.60
	"Kansas"	"20"	"Jun, 1993"	"1993/06"	25108.00	41880	8160.80	29773.50
	"Kansas"	"20"	"Jul, 1993"	"1993/07"	24138.99	43276	11664.30	29595.80
	"Kansas"	"20"	"Aug, 1993"	"1993/08"	21763.70	43276	4974.60	27498.10
	"Kansas"	"20"	"Sep, 1993"	"1993/09"	17936.02	41880	5008.40	23078.80
	"Kansas"	"20"	"Oct, 1993"	"1993/10"	13196.10	43276	3701.90	18595.60
	"Kansas"	"20"	"Nov, 1993"	"1993/11"	9464.03	41880	2143.60	13174.70
	"Kansas"	"20"	"Dec, 1993"	"1993/12"	7922.13	43276	1587.60	10232.80
	"Kansas"	"20"	"Jan, 1994"	"1994/01"	8110.56	43276	2283.70	11757.90
	"Kansas"	"20"	"Feb, 1994"	"1994/02"	11815.99	39088	3603.30	16183.80
	"Kansas"	"20"	"Mar, 1994"	"1994/03"	16241.26	43276	4591.60	21614.90
	"Kansas"	"20"	"Apr, 1994"	"1994/04"	18362.82	41880	4611.40	25817.80
	"Kansas"	"20"	"May, 1994"	"1994/05"	24156.31	43276	7037.50	28492.50
	"Kansas"	"20"	"Jun, 1994"	"1994/06"	26017.84	41880	14720.60	29062.50
	"Kansas"	"20"	"Jul, 1994"	"1994/07"	25626.06	43276	12294.30	29600.80
	"Kansas"	"20"	"Aug, 1994"	"1994/08"	22193.09	43276	5631.30	27893.70
	"Kansas"	"20"	"Sep, 1994"	"1994/09"	18088.33	41880	4531.70	22726.80
	"Kansas"	"20"	"Oct, 1994"	"1994/10"	13609.15	43276	3172.50	18519.90
	"Kansas"	"20"	"Nov, 1994"	"1994/11"	9359.48	41880	2510.70	13150.20
	"Kansas"	"20"	"Dec, 1994"	"1994/12"	7799.61	43276	1442.30	10405.90
	"Kansas"	"20"	"Jan, 1995"	"1995/01"	8305.44	43276	1893.30	11855.40
	"Kansas"	"20"	"Feb, 1995"	"1995/02"	10872.55	39088	2536.50	15776.10
	"Kansas"	"20"	"Mar, 1995"	"1995/03"	15023.48	43276	4387.80	21329.50
	"Kansas"	"20"	"Apr, 1995"	"1995/04"	18352.86	41880	4958.90	25364.30
	"Kansas"	"20"	"May, 1995"	"1995/05"	18652.40	43276	4669.70	28508.00
	"Kansas"	"20"	"Jun, 1995"	"1995/06"	24104.36	41880	7928.60	29314.80
	"Kansas"	"20"	"Jul, 1995"	"1995/07"	24980.55	43276	6821.90	29682.70
