"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"0500000US47149","Rutherford County, Tennessee","315815","*****","242518","1212","46723","997","801","237","10850","389","61","79","4521","1095","10341","1074","1130","484","9211","1009"
"0500000US47151","Scott County, Tennessee","21969","*****","21487","70","126","49","68","50","2","4","0","23","20","21","266","116","82","64","184","79"
"0500000US47153","Sequatchie County, Tennessee","14816","*****","14382","15","33","36","16","20","0","19","0","19","10","15","375","40","0","19","375","40"
"0500000US47155","Sevier County, Tennessee","97068","*****","91964","475","910","182","427","178","759","249","19","32","998","429","1991","378","175","116","1816","379"
"0500000US47157","Shelby County, Tennessee","936374","*****","366180","2005","502669","1360","1562","425","24626","570","264","121","25456","2055","15617","1640","1294","393","14323","1481"
"0500000US47159","Smith County, Tennessee","19740","*****","18433","140","561","236","106","43","74","80","0","19","219","154","347","134","71","70","276","111"
"0500000US47161","Stewart County, Tennessee","13427","*****","12572","103","134","58","33","47","96","53","52","47","92","79","448","125","29","45","419","117"
"0500000US47163","Sullivan County, Tennessee","157050","*****","148183","309","3067","332","203","115","953","172","121","89","1017","269","3506","412","208","114","3298","393"
"0500000US47165","Sumner County, Tennessee","183437","*****","159883","721","13457","505","465","138","2564","237","164","108","2818","730","4086","677","356","198","3730","643"
"0500000US47167","Tipton County, Tennessee","61447","*****","47750","220","11313","348","194","109","520","175","2","5","380","174","1288","366","41","37","1247","374"
"0500000US47169","Trousdale County, Tennessee","10231","*****","8690","79","1042","174","54","50","25","23","0","19","30","33","390","163","0","19","390","163"
"0500000US47171","Unicoi County, Tennessee","17811","*****","17170","170","60","53","18","29","50","62","0","19","236","150","277","118","59","83","218","77"
"0500000US47173","Union County, Tennessee","19488","*****","19021","69","98","37","6","9","54","65","53","73","37","57","219","111","0","19","219","111"
"0500000US47175","Van Buren County, Tennessee","5760","*****","5545","43","16","18","0","17","0","17","0","17","9","16","190","49","5","8","185","49"
"0500000US47177","Warren County, Tennessee","40702","*****","37221","387","862","186","129","89","283","50","95","128","1009","360","1103","223","127","96","976","197"
"0500000US47179","Washington County, Tennessee","127805","*****","116464","331","5340","445","450","181","2137","154","4","13","756","259","2654","461","130","98","2524","459"
"0500000US47181","Wayne County, Tennessee","16693","*****","15258","57","1143","161","25","29","132","141","0","19","52","43","83","64","0","19","83","64"
"0500000US47183","Weakley County, Tennessee","33510","*****","29651","140","2831","146","148","51","84","51","21","23","291","151","484","144","54","39","430","145"
"0500000US47185","White County, Tennessee","26800","*****","25710","52","568","80","7","11","47","37","0","23","0","23","468","104","12","23","456","96"
"0500000US47187","Williamson County, Tennessee","225389","*****","200077","455","9281","474","227","347","9495","518","60","40","958","289","5291","841","496","251","4795","753"
"0500000US47189","Wilson County, Tennessee","136666","*****","119957","684","9757","346","466","150","2256","151","27","40","1929","697","2274","432","207","110","2067","415"
"0500000US48001","Anderson County, Texas","57810","*****","42217","677","12124","216","317","147","321","161","9","16","1926","668","896","298","76","93","820","280"
"0500000US48003","Andrews County, Texas","18036","*****","16108","534","122","106","0","21","65","92","31","60","1094","450","616","287","148","199","468","206"
"0500000US48005","Angelina County, Texas","87322","*****","69651","615","12890","382","490","329","975","64","5","9","1893","496","1418","406","152","107","1266","406"
"0500000US48007","Aransas County, Texas","24462","*****","22115","445","354","176","53","52","489","35","0","25","471","291","980","327","36","44","944","321"
"0500000US48009","Archer County, Texas","8716","*****","8315","54","83","58","96","48","15","23","0","19","43","33","164","77","0","19","164","77"
"0500000US48011","Armstrong County, Texas","1973","102","1833","102","5","8","22","20","0","14","0","14","42","37","71","43","37","37","34","25"
"0500000US48013","Atascosa County, Texas","49528","*****","45761","948","135","69","122","103","173","75","0","29","992","383","2345","757","222","162","2123","708"
"0500000US48015","Austin County, Texas","29764","*****","23146","848","2684","133","45","48","111","69","0","25","2952","807","826","302","247","214","579","205"
"0500000US48017","Bailey County, Texas","7100","*****","5949","514","46","45","80","103","57","50","0","19","965","555","3","7","3","7","0","19"
"0500000US48019","Bandera County, Texas","22215","*****","19990","506","154","135","262","207","62","49","0","25","288","179","1459","577","100","113","1359","569"
"0500000US48021","Bastrop County, Texas","84522","*****","57462","1808","6298","330","398","189","739","98","0","32","17393","1807","2232","517","668","368","1564","359"
"0500000US48023","Baylor County, Texas","3577","*****","3291","126","123","112","9","15","0","14","40","50","92","72","22","27","7","11","15","24"
"0500000US48025","Bee County, Texas","32611","*****","28172","350","2399","247","164","125","176","41","4","7","561","266","1135","241","153","103","982","209"
"0500000US48027","Bell County, Texas","348574","*****","220872","2024","84435","2089","1969","544","10282","584","2392","331","9716","1394","18908","1663","1711","355","17197","1570"
"0500000US48029","Bexar County, Texas","1952843","*****","1549704","6016","149706","1890","14054","1682","55742","1423","2288","443","115334","4854","66015","2955","15633","1689","50382","2522"
"0500000US48031","Blanco County, Texas","11478","*****","10256","241","3","5","194","168","165","132","42","59","403","204","415","190","192","149","223","148"
"0500000US48033","Borden County, Texas","613","132","598","131","0","14","0","14","0","14","0","14","0","14","15","20","0","14","15","20"
"0500000US48035","Bosque County, Texas","18296","*****","17318","107","301","62","105","65","100","5","0","21","137","79","335","87","39","27","296","86"
"0500000US48037","Bowie County, Texas","93373","*****","64586","483","22879","502","879","115","983","161","44","41","1383","319","2619","601","391","190","2228","535"
"0500000US48039","Brazoria County, Texas","360677","*****","261164","2431","50437","933","2401","711","24110","531","47","43","14522","2008","7996","1513","1569","513","6427","1303"
"0500000US48041","Brazos County, Texas","222981","*****","171189","1520","23807","602","798","533","13711","362","123","53","6720","1177","6633","959","593","205","6040","906"
"0500000US48043","Brewster County, Texas","9231","*****","8352","177","19","23","225","99","170","51","0","19","217","108","248","149","75","65","173","138"
"0500000US48045","Briscoe County, Texas","1457","135","1256","130","12","12","0","14","0","14","22","23","26","20","141","60","17","15","124","60"
"0500000US48047","Brooks County, Texas","7141","*****","6450","278","48","84","68","97","0","19","0","19","448","218","127","112","50","76","77","83"
"0500000US48049","Brown County, Texas","37855","*****","34554","274","1426","134","203","112","270","48","0","29","519","184","883","254","142","138","741","213"
"0500000US48051","Burleson County, Texas","18058","*****","14421","345","2395","101","69","44","7","11","0","21","749","295","417","197","211","157","206","106"
"0500000US48053","Burnet County, Texas","46530","*****","42519","671","815","204","178","52","400","37","21","41","1807","664","790","238","144","109","646","221"
"0500000US48055","Caldwell County, Texas","42144","*****","34069","1104","2561","233","247","106","423","35","53","57","4217","1099","574","199","105","80","469","175"
"0500000US48057","Calhoun County, Texas","21668","*****","18645","388","597","132","19","19","1183","57","7","14","351","207","866","328","79","130","787","312"
"0500000US48059","Callahan County, Texas","13856","*****","13058","123","126","78","5","7","69","59","0","21","166","113","432","79","144","128","288","84"
"0500000US48061","Cameron County, Texas","421666","*****","397718","1819","2441","479","982","183","2900","206","70","47","14178","1590","3377","720","1963","645","1414","339"
"0500000US48063","Camp County, Texas","12878","*****","9341","384","2136","175","58","34","56","68","0","21","919","375","368","162","9","20","359","161"
"0500000US48065","Carson County, Texas","6009","*****","5657","83","48","37","97","76","22","19","0","19","60","51","125","88","28","35","97","84"
"0500000US48067","Cass County, Texas","30059","*****","23401","206","5195","163","46","38","166","22","1","2","527","265","723","284","50","76","673","270"
"0500000US48069","Castro County, Texas","7673","*****","6972","249","163","8","14","11","47","19","3","5","208","166","266","185","37","41","229","178"
"0500000US48071","Chambers County, Texas","41305","*****","36369","259","2997","325","63","57","465","149","0","29","505","259","906","379","4","7","902","379"
"0500000US48073","Cherokee County, Texas","52118","*****","42374","425","7092","249","329","117","241","100","43","49","1009","386","1030","340","54","57","976","334"
"0500000US48075","Childress County, Texas","7253","*****","6189","279","583","140","0","19","76","81","0","19","241","237","164","103","14","37","150","79"
"0500000US48077","Clay County, Texas","10403","*****","9879","75","52","52","106","65","117","69","0","21","83","69","166","76","1","5","165","74"
"0500000US48079","Cochran County, Texas","2887","*****","2565","67","144","55","2","5","0","14","0","14","105","42","71","40","11","12","60","39"
"0500000US48081","Coke County, Texas","3303","*****","2971","117","32","13","22","18","0","14","0","14","251","112","27","25","6","12","21","22"
"0500000US48083","Coleman County, Texas","8334","*****","7300","221","134","108","95","75","42","50","4","7","451","206","308","152","19","30","289","150"
"0500000US48085","Collin County, Texas","973977","*****","673508","2356","94720","922","4560","610","147553","1262","762","224","22767","1763","30107","1929","4759","661","25348","1828"
"0500000US48087","Collingsworth County, Texas","2969","*****","2283","132","273","72","62","24","0","14","0","14","258","132","93","70","19","18","74","68"
"0500000US48089","Colorado County, Texas","21224","*****","15520","533","2740","139","64","63","5","20","0","25","2488","508","407","172","147","122","260","140"
"0500000US48091","Comal County, Texas","141642","*****","128737","1027","2901","236","376","164","1597","202","44","42","4655","1016","3332","355","534","199","2798","364"
"0500000US48093","Comanche County, Texas","13529","*****","12684","263","177","158","99","53","82","8","0","21","341","226","146","74","41","46","105","61"
"0500000US48095","Concho County, Texas","3266","*****","3157","39","41","24","14","13","13","16","0","14","32","27","9","10","4","7","5","7"
"0500000US48097","Cooke County, Texas","40041","*****","36719","282","1125","157","320","109","344","69","31","36","370","207","1132","351","16","24","1116","350"
"0500000US48099","Coryell County, Texas","75280","*****","54825","466","10234","637","567","207","1546","210","592","100","823","233","6693","650","192","78","6501","637"
"0500000US48101","Cottle County, Texas","1642","199","1149","169","238","136","15","19","0","14","0","14","159","127","81","62","0","14","81","62"
"0500000US48103","Crane County, Texas","4802","*****","2543","335","129","91","15","23","95","90","0","14","2020","333","0","14","0","14","0","14"
"0500000US48105","Crockett County, Texas","3484","219","1494","276","24","26","0","14","0","14","0","14","1931","357","35","51","0","14","35","51"
"0500000US48107","Crosby County, Texas","5836","*****","5148","136","212","62","0","19","33","33","11","16","342","135","90","56","51","45","39","30"
"0500000US48109","Culberson County, Texas","2214","*****","1733","176","3","4","1","2","13","21","0","14","402","168","62","71","0","14","62","71"
"0500000US48111","Dallam County, Texas","7304","*****","6550","347","56","73","86","10","142","81","0","19","311","318","159","147","105","125","54","49"
"0500000US48113","Dallas County, Texas","2606868","*****","1597069","6237","588903","2048","10155","1120","163971","1239","1240","213","176677","6354","68853","2948","15464","1595","53389","2623"
"0500000US48115","Dawson County, Texas","12813","*****","9638","450","1036","245","143","76","24","24","0","21","1450","388","522","235","352","209","170","77"
"0500000US48117","Deaf Smith County, Texas","18736","*****","16799","379","191","112","123","74","118","90","18","28","803","265","684","303","86","71","598","306"
"0500000US48119","Delta County, Texas","5249","*****","4594","59","461","107","4","7","28","29","0","19","57","59","105","90","0","19","105","90"
"0500000US48121","Denton County, Texas","833822","*****","619566","2756","81758","1294","3993","564","72510","826","707","94","25101","2469","30187","2058","5868","987","24319","1878"
"0500000US48123","DeWitt County, Texas","20340","*****","13159","364","1900","92","242","230","4","5","0","25","4788","404","247","126","89","69","158","110"
"0500000US48125","Dickens County, Texas","2203","*****","2023","82","59","39","21","23","11","14","0","14","84","52","5","6","5","6","0","14"
"0500000US48127","Dimmit County, Texas","10438","*****","9366","610","4","5","0","21","147","83","0","21","859","610","62","88","4","7","58","82"
"0500000US48129","Donley County, Texas","3342","*****","3002","59","189","42","12","13","12","12","0","14","59","58","68","38","5","8","63","37"
"0500000US48131","Duval County, Texas","11268","*****","10705","416","148","45","0","21","0","21","0","21","406","413","9","16","9","16","0","21"
"0500000US48133","Eastland County, Texas","18273","*****","16816","250","599","180","64","57","123","122","0","21","542","294","129","110","15","21","114","108"
"0500000US48135","Ector County, Texas","160579","*****","129198","2220","7702","454","927","419","1909","188","47","51","15994","2159","4802","828","1313","412","3489","654"
"0500000US48137","Edwards County, Texas","1918","171","1912","170","0","14","1","2","0","14","0","14","4","5","1","2","0","14","1","2"
"0500000US48139","Ellis County, Texas","173772","*****","141636","1338","17580","576","1386","562","1120","185","85","43","5428","957","6537","878","854","282","5683","891"
"0500000US48141","El Paso County, Texas","836062","*****","666059","5124","27876","770","5215","766","10421","537","1133","271","103148","4832","22210","1778","7426","1087","14784","1283"
"0500000US48143","Erath County, Texas","41841","*****","37186","699","799","278","679","435","388","41","85","81","1928","710","776","300","192","135","584","232"
"0500000US48145","Falls County, Texas","17272","*****","12433","206","4233","161","86","45","82","97","0","21","257","146","181","95","74","83","107","51"
"0500000US48147","Fannin County, Texas","34537","*****","30288","208","1953","183","267","76","232","76","13","17","642","193","1142","233","33","24","1109","232"
"0500000US48149","Fayette County, Texas","25141","*****","22671","316","1645","83","11","13","125","11","0","25","497","306","192","84","42","35","150","83"
"0500000US48151","Fisher County, Texas","3856","*****","3408","120","102","69","46","31","12","18","0","14","103","47","185","91","30","27","155","84"
"0500000US48153","Floyd County, Texas","5803","*****","5375","105","242","100","3","7","10","13","0","19","75","46","98","58","0","19","98","58"
"0500000US48155","Foard County, Texas","1275","140","1048","136","29","43","6","10","0","14","0","14","68","48","124","87","87","73","37","44"
"0500000US48157","Fort Bend County, Texas","765394","*****","395904","4470","157134","2057","2600","617","154513","1338","408","72","33215","4035","21620","2590","5437","1087","16183","2184"
"0500000US48159","Franklin County, Texas","10716","*****","9213","269","473","70","31","38","5","11","0","21","602","246","392","107","182","100","210","79"
"0500000US48161","Freestone County, Texas","19714","*****","15857","239","2995","175","83","65","139","122","0","21","298","216","342","154","61","61","281","125"
